owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
20214,2018-07-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,A Midsummer Night's Dream,2
20324,2018-04-26 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Carmen,2
20324,2018-08-17 00:00:00,1,Internal Request,Ticketing,VIP,$770,$0,Hamilton Garden,Opening Night Parties,2
20324,2018-08-17 00:00:00,1,Internal Request,Ticketing,VIP,$770,$0,Perelman Theater,Sky on Swings,2
20324,2018-09-27 00:00:00,1,Internal Request,Ticketing,VIP,$258,$0,Academy of Music,Lucia di Lammermoor,2
20324,2018-03-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$990,$0,Academy of Music,A Midsummer Night's Dream,2
20324,2018-03-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$990,$0,Academy of Music,La bohème,2
20324,2018-03-29 00:00:00,1,Mail,Ticketing,OP - US Mail,$990,$0,Academy of Music,Lucia di Lammermoor,2
20324,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
20480,2018-02-16 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$20,$0,Academy of Music,Written on Skin,2
20480,2018-03-05 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$46,$0,Perelman Theater,A Quiet Place,2
20480,2018-07-31 00:00:00,1,Web,Ticketing,Hold at Box Office,$75,$0,Theatre of Living Arts,Queens of the Night,3
20545,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,4
20545,2018-03-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Carmen,4
20545,2018-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$2892,$0,Academy of Music,A Midsummer Night's Dream,4
20545,2018-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$2892,$0,Academy of Music,La bohème,4
20545,2018-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$2892,$0,Academy of Music,Lucia di Lammermoor,4
20545,2018-08-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,A Midsummer Night's Dream,4
20545,2018-08-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La bohème,4
20545,2018-08-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Lucia di Lammermoor,4
20824,2018-05-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$1800,$0,Academy of Music,A Midsummer Night's Dream,4
20824,2018-05-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$1800,$0,Academy of Music,La bohème,4
20824,2018-05-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$1800,$0,Academy of Music,Lucia di Lammermoor,4
20824,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,4
20824,2018-10-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,A Midsummer Night's Dream,4
20824,2018-12-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,A Midsummer Night's Dream,4
20869,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
20869,2018-04-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$339,$0,Academy of Music,A Midsummer Night's Dream,1
20869,2018-04-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$339,$0,Academy of Music,Lucia di Lammermoor,1
20869,2018-04-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$339,$0,Perelman Theater,Sky on Swings,1
20869,2018-04-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$339,$0,Theatre of Living Arts,Ne Quittez Pas,1
20869,2018-04-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$339,$0,Theatre of Living Arts,Queens of the Night,1
20869,2018-09-22 00:00:00,1,Phone,Ticketing,Hold at Box Office,$80,$0,The Barnes Foundation,Glass Handel,1
20892,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
20892,2018-08-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La bohème,2
20892,2018-09-21 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$50,$0,Academy of Music,Lucia di Lammermoor,2
20892,2018-09-26 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$10,$0,Academy of Music,Lucia di Lammermoor,1
20924,2018-09-28 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Lucia di Lammermoor,2
20924,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
20924,2018-02-09 00:00:00,1,Phone,Ticketing,OP - US Mail,($234),$0,Academy of Music,Written on Skin,0
20924,2018-04-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$774,$0,Academy of Music,A Midsummer Night's Dream,2
20924,2018-04-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$774,$0,Academy of Music,La bohème,2
20924,2018-04-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$774,$0,Academy of Music,Lucia di Lammermoor,2
20924,2018-08-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Lucia di Lammermoor,2
20924,2018-09-29 00:00:00,1,Phone,Ticketing,OP - US Mail,($129),$0,Academy of Music,Lucia di Lammermoor,0
20957,2018-09-26 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$55,$0,Perelman Theater,Sky on Swings,1
20976,2018-08-18 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$118,$0,Academy of Music,Lucia di Lammermoor,2
20976,2018-12-05 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$70,$0,Academy of Music,La bohème,2
21075,2018-09-21 00:00:00,1,Phone,Ticketing,Hold at Box Office,$0,$0,Theatre of Living Arts,Ne Quittez Pas,2
21075,2018-08-07 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$100,$0,Theatre of Living Arts,Ne Quittez Pas,2
21079,2018-08-06 00:00:00,1,Internal Request,Curtis Subscription,Hand Delivered,$120,$0,Perelman Theater,Don Giovanni,1
21079,2018-08-06 00:00:00,1,Internal Request,Curtis Subscription,Hand Delivered,$120,$0,Perelman Theater,Riders & Empty the House,1
21158,2018-04-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$990,$0,Academy of Music,A Midsummer Night's Dream,2
21158,2018-04-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$990,$0,Academy of Music,La bohème,2
21158,2018-04-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$990,$0,Academy of Music,Lucia di Lammermoor,2
21158,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
21191,2018-11-26 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$104,$0,Academy of Music,A Midsummer Night's Dream,2
21193,2018-09-07 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: We Shall Not Be Moved,2
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Academy of Music,A Midsummer Night's Dream,3
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Academy of Music,La bohème,3
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Academy of Music,Lucia di Lammermoor,3
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Field Concert Hall,Fridays at Field,2
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Perelman Theater,Sky on Swings,2
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,The Barnes Foundation,Glass Handel,2
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Theatre of Living Arts,Ne Quittez Pas,2
21308,2018-05-23 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$3389,$0,Theatre of Living Arts,Queens of the Night,2
21308,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,3
21308,2018-08-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Field Concert Hall,Fridays at Field,0
21308,2018-08-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman Theater,Sky on Swings,0
21308,2018-08-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,The Barnes Foundation,Glass Handel,0
21308,2018-08-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Theatre of Living Arts,Ne Quittez Pas,0
21308,2018-08-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Theatre of Living Arts,Queens of the Night,0
21314,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
21314,2018-02-16 00:00:00,1,Phone,Ticketing,Email Print at Home,$164,$0,Perelman Theater,A Quiet Place,2
21314,2018-09-23 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$138,$0,Perelman Theater,Sky on Swings,2
21389,2018-02-02 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
21671,2018-08-27 00:00:00,1,Internal Request,Ticketing,Hold at Box Office,$0,$0,The Barnes Foundation,Glass Handel,2
21671,2018-09-19 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music Ballroom,Performance Reception Passes,2
21671,2018-09-19 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,The Loft on Tier 1,Performance Reception Passes,2
21671,2018-09-24 00:00:00,1,Mobile,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: We Shall Not Be Moved,3
21671,2018-08-13 00:00:00,1,Phone,Ticketing,Email Print at Home,$1620,$0,Academy of Music,Lucia di Lammermoor,2
21671,2018-08-13 00:00:00,1,Phone,Ticketing,Email Print at Home,$1620,$0,Field Concert Hall,Fridays at Field,1
21671,2018-08-13 00:00:00,1,Phone,Ticketing,Email Print at Home,$1620,$0,Perelman Theater,Sky on Swings,2
21671,2018-08-13 00:00:00,1,Phone,Ticketing,Email Print at Home,$1620,$0,The Barnes Foundation,Glass Handel,2
21671,2018-08-13 00:00:00,1,Phone,Ticketing,Email Print at Home,$1620,$0,Theatre of Living Arts,Ne Quittez Pas,2
21671,2018-05-08 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Wilma G/A,Double Exposure,3
21824,2018-08-30 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: We Shall Not Be Moved,3
21824,2018-09-05 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: We Shall Not Be Moved,3
22355,2018-03-05 00:00:00,2,Internal Request,Ticketing,VIP,$0,$0,Perelman Theater,COT Dress Rehearsals,2
22355,2018-02-08 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$362,$0,Academy of Music,Written on Skin,2
22615,2018-02-16 00:00:00,1,Web,Ticketing Web Stbs,Hold at Box Office,$120,$0,Academy of Music,Written on Skin,1
22615,2018-03-29 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$130,$0,Academy of Music,Carmen,1
22615,2018-04-18 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$130,$0,Perelman Theater,Mahagonny/Medium,1
22615,2018-09-12 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$135,$0,Academy of Music,Lucia di Lammermoor,1
22774,2018-02-18 00:00:00,1,Internal Request,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
23064,2018-04-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$774,$0,Academy of Music,A Midsummer Night's Dream,2
23064,2018-04-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$774,$0,Academy of Music,La bohème,2
23064,2018-04-20 00:00:00,1,Mail,Ticketing,OP - US Mail,$774,$0,Academy of Music,Lucia di Lammermoor,2
23064,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
23064,2018-07-31 00:00:00,1,Phone,Ticketing,Mobile App Ticket,$0,$0,Academy of Music,Lucia di Lammermoor,2
23125,2018-09-19 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Perelman Theater,Sky on Swings,2
23125,2018-06-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$396,$0,Academy of Music,Lucia di Lammermoor,2
23125,2018-06-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$396,$0,Perelman Theater,Sky on Swings,2
23125,2018-06-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$396,$0,Theatre of Living Arts,Ne Quittez Pas,2
23125,2018-09-27 00:00:00,1,Phone,Ticketing,VIP,$0,$0,Academy of Music,Lucia di Lammermoor,2
23245,2018-09-04 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$318,$0,Academy of Music,Lucia di Lammermoor,2
23295,2018-05-03 00:00:00,1,Internal Request,Ticketing,Do Not Print Tickets,$178,$0,Academy of Music,Carmen,2
23296,2018-01-31 00:00:00,2,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Performance Reception Passes,4
23296,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
23837,2018-05-05 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$25,$0,Perelman Theater,Mahagonny/Medium,1
24144,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
24144,2018-07-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$564,$0,Academy of Music,A Midsummer Night's Dream,2
24144,2018-07-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$564,$0,Perelman Theater,Sky on Swings,2
24144,2018-07-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$564,$0,Theatre of Living Arts,Ne Quittez Pas,2
24144,2018-04-19 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$23,$0,Perelman Theater,Mahagonny/Medium,1
24686,2018-04-22 00:00:00,1,Web,Ticketing Web Stbs,Mobile App Ticket,$240,$0,Academy of Music,Carmen,1
24733,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
25149,2018-02-11 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$0,$0,Academy of Music,Written on Skin,0
25149,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
25149,2018-04-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$990,$0,Academy of Music,A Midsummer Night's Dream,2
25149,2018-04-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$990,$0,Academy of Music,La bohème,2
25149,2018-04-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$990,$0,Academy of Music,Lucia di Lammermoor,2
25149,2018-09-19 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,Lucia di Lammermoor,2
25149,2018-04-29 00:00:00,1,Walk Up,Ticketing,Mobile App Ticket,$0,$0,Academy of Music,Carmen,0
25149,2018-09-30 00:00:00,1,Walk Up,Ticketing,Mobile App Ticket,$0,$0,Academy of Music,Lucia di Lammermoor,0
25472,2018-01-30 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$260,$0,Academy of Music,Written on Skin,2
25761,2018-04-23 00:00:00,1,Internal Request,Ticketing,Hand Delivered,$0,$0,Academy of Music,Dress Rehearsals,2
25761,2018-02-11 00:00:00,1,Phone,Ticketing,BO - US Mail,$0,$0,Academy of Music,Written on Skin,2
26107,2018-04-25 00:00:00,1,Mail,Ticketing,Mobile App Ticket,$0,$0,Academy of Music,Carmen,1
26107,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
26358,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
26358,2018-03-02 00:00:00,1,Phone,Ticketing,Email Print at Home,$23,$0,Perelman Theater,A Quiet Place,1
26358,2018-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$270,$0,Academy of Music,A Midsummer Night's Dream,2
26358,2018-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$270,$0,Academy of Music,La bohème,2
26358,2018-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$270,$0,Academy of Music,Lucia di Lammermoor,2
26615,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
27048,2018-04-03 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
27048,2018-09-05 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
27048,2018-07-30 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$54,$0,Perelman Theater,Sky on Swings,1
27268,2018-09-19 00:00:00,1,Phone,Ticketing,Email Print at Home,$104,$0,Academy of Music,Lucia di Lammermoor,2
27457,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
27457,2018-07-30 00:00:00,1,Phone,Ticketing,BO - US Mail,$0,$0,Academy of Music,Lucia di Lammermoor,1
27457,2018-04-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$207,$0,Academy of Music,A Midsummer Night's Dream,1
27457,2018-04-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$207,$0,Academy of Music,La bohème,1
27457,2018-04-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$207,$0,Academy of Music,Lucia di Lammermoor,1
27535,2018-02-08 00:00:00,1,Email,Ticketing,Hold at Box Office,$0,$0,Academy of Music,Written on Skin,4
27535,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,4
27535,2018-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$1548,$0,Academy of Music,A Midsummer Night's Dream,4
27535,2018-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$1548,$0,Academy of Music,La bohème,4
27535,2018-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$1548,$0,Academy of Music,Lucia di Lammermoor,4
27823,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
27823,2018-02-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$210,$0,Perelman Theater,A Quiet Place,1
27823,2018-02-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$210,$0,Perelman Theater,Mahagonny/Medium,1
27823,2018-05-02 00:00:00,1,Phone,Ticketing,Mobile App Ticket,$0,$0,Perelman Theater,Mahagonny/Medium,0
27823,2018-09-20 00:00:00,1,Phone,Ticketing,Hold at Box Office,$387,$0,Academy of Music,A Midsummer Night's Dream,1
27823,2018-09-20 00:00:00,1,Phone,Ticketing,Hold at Box Office,$387,$0,Academy of Music,La bohème,1
27823,2018-09-20 00:00:00,1,Phone,Ticketing,Hold at Box Office,$387,$0,Academy of Music,Lucia di Lammermoor,1
28506,2018-02-05 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$20,$0,Academy of Music,Written on Skin,1
28847,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
28847,2018-05-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$900,$0,Academy of Music,A Midsummer Night's Dream,2
28847,2018-05-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$900,$0,Academy of Music,La bohème,2
28847,2018-05-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$900,$0,Academy of Music,Lucia di Lammermoor,2
28992,2018-08-09 00:00:00,1,Walk Up,Ticketing,Hand Delivered,$378,$0,Academy of Music,Lucia di Lammermoor,2
28992,2018-08-09 00:00:00,1,Walk Up,Ticketing,Hand Delivered,$378,$0,Theatre of Living Arts,Queens of the Night,2
29000,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
29000,2018-01-25 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,Written on Skin,2
29000,2018-05-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$654,$0,Academy of Music,A Midsummer Night's Dream,2
29000,2018-05-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$654,$0,Academy of Music,La bohème,2
29000,2018-05-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$654,$0,Academy of Music,Lucia di Lammermoor,2
29084,2018-09-25 00:00:00,1,Internal Request,Curtis Subscription,Hand Delivered,$100,$0,Perelman Theater,Don Giovanni,1
29084,2018-09-25 00:00:00,1,Internal Request,Curtis Subscription,Hand Delivered,$100,$0,Perelman Theater,Riders & Empty the House,1
29092,2018-09-29 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: We Shall Not Be Moved,2
29202,2018-08-07 00:00:00,1,Internal Request,Curtis Subscription,Hand Delivered,$320,$0,Perelman Theater,Don Giovanni,2
29202,2018-08-07 00:00:00,1,Internal Request,Curtis Subscription,Hand Delivered,$320,$0,Perelman Theater,Riders & Empty the House,2
29202,2018-01-11 00:00:00,1,Web,Ticketing Web Stbs,BO - US Mail,$320,$0,Academy of Music,Written on Skin,2
29283,2018-02-02 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
29322,2018-09-22 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$0,$0,The Barnes Foundation,Glass Handel,0
29322,2018-10-02 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$0,$0,Theatre of Living Arts,Ne Quittez Pas,0
29322,2018-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$747,$0,Academy of Music,Lucia di Lammermoor,3
29322,2018-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$747,$0,The Barnes Foundation,Glass Handel,3
29322,2018-05-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$747,$0,Theatre of Living Arts,Ne Quittez Pas,3
29662,2018-01-19 00:00:00,1,Internal Request,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
29662,2018-04-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$990,$0,Academy of Music,A Midsummer Night's Dream,2
29662,2018-04-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$990,$0,Academy of Music,La bohème,2
29662,2018-04-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$990,$0,Academy of Music,Lucia di Lammermoor,2
29662,2018-09-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Lucia di Lammermoor,2
29668,2018-08-09 00:00:00,1,Phone,Ticketing,BO - US Mail,$318,$0,Academy of Music,Lucia di Lammermoor,2
29726,2018-02-02 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
30506,2018-01-19 00:00:00,1,Phone,Ticketing,Email Print at Home,$60,$0,Perelman Theater,A Quiet Place,1
30606,2018-05-05 00:00:00,1,At the Performance,Ticketing,Hold at Box Office,$0,$0,Academy of Music,Carmen,1
30606,2018-05-10 00:00:00,1,Mobile,Ticketing Web Stbs,Hold at Box Office,$0,$0,Wilma G/A,Double Exposure,1
30606,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
30730,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
30730,2018-04-12 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,Carmen,2
30755,2018-05-02 00:00:00,1,TP Box Office,TP Box Office,BO - Window,$110,$0,Academy of Music,Carmen,1
31170,2018-02-12 00:00:00,1,Phone,Ticketing,Email Print at Home,$70,$0,Academy of Music,Written on Skin,1
31170,2018-09-03 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$149,$0,Perelman Theater,Sky on Swings,1
31170,2018-09-03 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$149,$0,Theatre of Living Arts,Ne Quittez Pas,1
31192,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,1
31192,2018-04-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$63,$0,Academy of Music,A Midsummer Night's Dream,1
31192,2018-04-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$63,$0,Academy of Music,La bohème,1
31192,2018-04-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$63,$0,Academy of Music,Lucia di Lammermoor,1
31267,2018-05-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$654,$0,Academy of Music,A Midsummer Night's Dream,2
31267,2018-05-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$654,$0,Academy of Music,La bohème,2
31267,2018-05-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$654,$0,Academy of Music,Lucia di Lammermoor,2
31267,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
31319,2018-02-04 00:00:00,1,Mobile,Ticketing Web Stbs,Email Print at Home,$300,$0,Academy of Music,Written on Skin,2
31720,2018-05-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$964,$0,Academy of Music,A Midsummer Night's Dream,1
31720,2018-05-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$964,$0,Academy of Music,La bohème,3
31745,2018-12-06 00:00:00,1,Phone,Ticketing,BO - US Mail,$130,$0,Academy of Music,La bohème,2
31890,2018-01-09 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Carmen,4
31890,2018-01-09 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music Ballroom,Performance Reception Passes,4
31944,2018-01-16 00:00:00,1,Phone,Ticketing,Do Not Print Tickets,$0,$0,Academy of Music,New Facility Dummy Perfs,2
31944,2018-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$654,$0,Academy of Music,A Midsummer Night's Dream,2
31944,2018-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$654,$0,Academy of Music,La bohème,2
31944,2018-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$654,$0,Academy of Music,Lucia di Lammermoor,2
32176,2018-05-04 00:00:00,1,Phone,Ticketing,Email Print at Home,$320,$0,Academy of Music,Carmen,2
32591,2018-09-21 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$161,$0,Academy of Music,Lucia di Lammermoor,1
32591,2018-09-21 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$161,$0,Perelman Theater,Sky on Swings,1
