owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
2409258,2019-01-08 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),3,297.00
2417102,2019-12-12 00:00:00,,19809,Delaware,2-Greater Philadelphia(70 mi.),,297.00
2414350,2019-11-29 00:00:00,2020-03-24 00:00:00,20037,D.C.,4-DC (20 mi.),,297.00
2417951,2019-01-15 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),,296.00
2412102,2019-04-17 00:00:00,2019-04-17 00:00:00,19422,Pennsylvania,1-Philadelphia City (20 mi.),4,296.00
2410424,2019-02-11 00:00:00,,08062,New Jersey,1-Philadelphia City (20 mi.),4,295.00
2417166,2019-01-23 00:00:00,,08802,New Jersey,2-Greater Philadelphia(70 mi.),4,295.00
2412900,2019-05-17 00:00:00,,11223,New York,3-New York City (20 mi.),,295.00
2414369,2019-08-29 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,295.00
2411106,2019-03-20 00:00:00,,21045,Maryland,5-NEC (140 mi. from Philly),U,295.00
2411320,2019-04-04 00:00:00,,60201,Illinois,7-USA Balance,2,295.00
2414634,2019-09-06 00:00:00,,18966,New York,1-Philadelphia City (20 mi.),U,294.00
2415259,2019-09-14 00:00:00,2020-04-24 00:00:00,19154,Pennsylvania,1-Philadelphia City (20 mi.),3,294.00
2416842,2019-11-26 00:00:00,,89074,Nevada,7-USA Balance,U,294.00
2416997,2019-12-04 00:00:00,,18031,Pennsylvania,2-Greater Philadelphia(70 mi.),,290.00
2410672,2019-02-17 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),3,290.00
2417275,2019-12-20 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),,290.00
2411065,2019-03-17 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,290.00
2411098,2019-03-20 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,290.00
2386938,2019-02-21 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,290.00
2410744,2019-02-25 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),U,290.00
2417037,2019-12-07 00:00:00,,54020,Wisconsin,7-USA Balance,,290.00
2416797,2019-11-21 00:00:00,,80112,Colorado,7-USA Balance,,290.00
2410070,2019-02-04 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),5,288.00
2414974,2019-09-12 00:00:00,,19425,Pennsylvania,2-Greater Philadelphia(70 mi.),,288.00
2409899,2019-01-30 00:00:00,,85749,Arizona,7-USA Balance,4,288.00
2409786,2019-01-26 00:00:00,2020-04-09 00:00:00,19036,Pennsylvania,1-Philadelphia City (20 mi.),4,287.00
2412222,2019-04-22 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,285.00
2416969,2019-09-20 00:00:00,2020-04-15 00:00:00,19072,Pennsylvania,1-Philadelphia City (20 mi.),,284.00
2410792,2019-02-28 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),1,284.00
2409359,2019-01-12 00:00:00,,08742,New Jersey,2-Greater Philadelphia(70 mi.),U,283.00
2410220,2019-02-07 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),4,283.00
2411042,2019-03-14 00:00:00,,029061074,Rhode Island,7-USA Balance,5,280.00
2398214,2019-05-21 00:00:00,,11768,New York,5-NEC (140 mi. from Philly),4,280.00
2412025,2019-04-15 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),6,280.00
2411996,2019-04-14 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),3,280.00
2410030,2019-02-03 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,280.00
2411882,2019-04-10 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),4,280.00
2400559,2019-04-20 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,280.00
2412985,2019-06-10 00:00:00,2020-08-17 00:00:00,43214,Ohio,7-USA Balance,4,280.00
2416925,2019-12-01 00:00:00,,606052325,Illinois,7-USA Balance,3,280.00
2414776,2019-09-09 00:00:00,,07043,New Jersey,3-New York City (20 mi.),4,279.00
2409347,2019-01-11 00:00:00,,10025,New York,3-New York City (20 mi.),4,279.00
2414611,2019-09-06 00:00:00,,02133,Massachusetts,7-USA Balance,4,278.00
2414694,2019-09-08 00:00:00,,10549,New York,5-NEC (140 mi. from Philly),6,278.00
2414413,2019-09-01 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),U,278.00
2411296,2019-04-02 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),,276.00
2412189,2019-04-20 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),U,276.00
2411742,2019-04-05 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),U,276.00
2412308,2019-04-24 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),,276.00
1372972,2019-04-26 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),6,276.00
437459,2019-04-16 00:00:00,,193121808,Pennsylvania,1-Philadelphia City (20 mi.),4,276.00
2412297,2019-04-24 00:00:00,2019-04-25 00:00:00,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),4,276.00
2412457,2019-04-27 00:00:00,,21218,Maryland,5-NEC (140 mi. from Philly),4,276.00
2413036,2019-06-25 00:00:00,,95361,California,7-USA Balance,4,276.00
2413038,2019-06-26 00:00:00,,07702,New Jersey,2-Greater Philadelphia(70 mi.),,275.00
2415779,2019-09-25 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),1,275.00
2409887,2019-01-29 00:00:00,,18360,Pennsylvania,2-Greater Philadelphia(70 mi.),4,275.00
2412939,2019-05-28 00:00:00,,01002,Massachusetts,7-USA Balance,4,272.00
2414277,2019-08-24 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),1,272.00
2413556,2019-09-03 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,272.00
2415012,2019-09-12 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,272.00
2411069,2019-03-18 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,272.00
2411199,2019-03-24 00:00:00,,91105,California,7-USA Balance,5,272.00
2415761,2019-09-24 00:00:00,,07450,New Jersey,3-New York City (20 mi.),U,270.00
2411880,2019-04-10 00:00:00,,07712,New Jersey,2-Greater Philadelphia(70 mi.),4,270.00
2417237,2019-12-19 00:00:00,,07830,New Jersey,2-Greater Philadelphia(70 mi.),,270.00
2411547,2019-04-12 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),4,270.00
2412885,2019-05-15 00:00:00,,08012,New Jersey,1-Philadelphia City (20 mi.),4,270.00
2412753,2019-05-03 00:00:00,,08016,New Jersey,1-Philadelphia City (20 mi.),,270.00
2409403,2019-01-13 00:00:00,,08022,New Jersey,2-Greater Philadelphia(70 mi.),,270.00
2417106,2019-12-12 00:00:00,2020-05-31 00:00:00,08033,New Jersey,1-Philadelphia City (20 mi.),1,270.00
2412170,2019-04-19 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),3,270.00
2416114,2019-10-11 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,270.00
2410818,2019-03-04 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),2,270.00
2411970,2019-04-13 00:00:00,2019-04-13 00:00:00,08054,New Jersey,1-Philadelphia City (20 mi.),3,270.00
2410758,2019-02-25 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),3,270.00
2412112,2019-04-17 00:00:00,2019-04-17 00:00:00,08057,New Jersey,1-Philadelphia City (20 mi.),4,270.00
2410229,2019-02-08 00:00:00,,08078,New Jersey,1-Philadelphia City (20 mi.),,270.00
2408856,2019-01-06 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),U,270.00
2411824,2019-04-09 00:00:00,,08534,New Jersey,2-Greater Philadelphia(70 mi.),U,270.00
2412449,2019-04-27 00:00:00,,08648,New Jersey,2-Greater Philadelphia(70 mi.),3,270.00
2411898,2019-04-11 00:00:00,,08755,New Jersey,2-Greater Philadelphia(70 mi.),U,270.00
2415398,2019-09-14 00:00:00,,10538,New York,5-NEC (140 mi. from Philly),5,270.00
2410300,2019-02-09 00:00:00,,13770,,8-Foreign,,270.00
2415537,2019-09-18 00:00:00,2019-09-18 00:00:00,18064,Pennsylvania,2-Greater Philadelphia(70 mi.),U,270.00
2411227,2019-03-26 00:00:00,2019-03-26 00:00:00,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),4,270.00
2412094,2019-04-17 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),4,270.00
2409300,2019-01-09 00:00:00,,18951,Pennsylvania,2-Greater Philadelphia(70 mi.),3,270.00
2410207,2019-02-07 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2415696,2019-09-22 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2416401,2019-11-10 00:00:00,,19006,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2409601,2019-01-22 00:00:00,,19006,Pennsylvania,1-Philadelphia City (20 mi.),4,270.00
2412667,2019-05-01 00:00:00,2019-05-01 00:00:00,19008,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2412483,2019-04-28 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),1,270.00
2411214,2019-03-25 00:00:00,,19012,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2416818,2019-11-22 00:00:00,,190122035,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2410084,2019-02-04 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2411309,2019-04-03 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),4,270.00
2410373,2019-02-10 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00
2409507,2019-01-19 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2412183,2019-04-20 00:00:00,,19035,Pennsylvania,1-Philadelphia City (20 mi.),6,270.00
2412197,2019-04-20 00:00:00,2019-04-20 00:00:00,190351145,Pennsylvania,1-Philadelphia City (20 mi.),6,270.00
2417206,2019-12-18 00:00:00,,19040,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2409849,2019-01-29 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2412035,2019-04-15 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),4,270.00
2409808,2019-01-27 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2411310,2019-04-03 00:00:00,,19076,Pennsylvania,1-Philadelphia City (20 mi.),2,270.00
2409364,2019-01-12 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2417043,2019-12-08 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2412140,2019-04-18 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,270.00
2416791,2019-11-20 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2410614,2019-02-15 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2414678,2019-09-08 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2407905,2019-03-28 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2412727,2019-05-03 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2412529,2019-04-29 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2410003,2019-02-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00
203214,2019-03-22 00:00:00,,191036042,Pennsylvania,1-Philadelphia City (20 mi.),6,270.00
2417375,2019-12-28 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2413536,2019-08-05 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2409639,2019-01-24 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
985647,2019-05-01 00:00:00,,191061423,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
1547140,2019-01-16 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2412111,2019-04-17 00:00:00,2019-04-17 00:00:00,19119,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00
2409952,2019-02-01 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,270.00
2410720,2019-02-21 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),2,270.00
2412252,2019-04-22 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00
2412106,2019-04-17 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2414469,2019-09-02 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),2,270.00
2410095,2019-02-05 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2410480,2019-02-13 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2415513,2019-09-17 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,270.00
2415529,2019-09-18 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2408816,2019-01-03 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00
2412527,2019-04-29 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),6,270.00
2411235,2019-03-27 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
338258,2019-04-03 00:00:00,,191471611,Pennsylvania,1-Philadelphia City (20 mi.),5,270.00
2410069,2019-02-04 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),1,270.00
2412250,2019-04-22 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2412383,2019-04-26 00:00:00,,19301,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2409289,2019-01-09 00:00:00,,19311,Pennsylvania,2-Greater Philadelphia(70 mi.),4,270.00
2410484,2019-02-13 00:00:00,,1943706067,Pennsylvania,1-Philadelphia City (20 mi.),4,270.00
2416324,2019-11-01 00:00:00,,19440,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2416435,2019-11-13 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),,270.00
2416497,2019-11-16 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),,270.00
2410594,2019-02-14 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,270.00
2414762,2019-09-09 00:00:00,,19968,Delaware,5-NEC (140 mi. from Philly),1,270.00
2415948,2019-10-01 00:00:00,,19971,Delaware,5-NEC (140 mi. from Philly),,270.00
2409916,2019-01-30 00:00:00,,2300,New South Wales,8-Foreign,2,270.00
2408831,2019-01-04 00:00:00,,34994,Florida,7-USA Balance,U,270.00
2412551,2019-04-29 00:00:00,,77009,Texas,7-USA Balance,5,270.00
2416405,2019-11-11 00:00:00,,78945,Texas,7-USA Balance,,270.00
2410801,2019-03-02 00:00:00,,92300,,8-Foreign,2,270.00
2414622,2019-09-06 00:00:00,2019-10-18 00:00:00,12603,New York,5-NEC (140 mi. from Philly),4,269.00
2413553,2019-09-02 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),1,269.00
2415492,2019-09-17 00:00:00,,20012,D.C.,4-DC (20 mi.),U,269.00
2409549,2019-01-21 00:00:00,,08302,New Jersey,2-Greater Philadelphia(70 mi.),2,268.00
2411816,2019-04-09 00:00:00,,18954,Pennsylvania,2-Greater Philadelphia(70 mi.),4,268.00
2412033,2019-04-15 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),U,268.00
2413530,2019-08-04 00:00:00,,17078,Pennsylvania,5-NEC (140 mi. from Philly),4,267.00
2413590,2019-08-11 00:00:00,,19044,Pennsylvania,1-Philadelphia City (20 mi.),3,267.00
2417264,2019-12-20 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,264.00
2411758,2019-04-06 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),6,260.00
2410273,2019-02-08 00:00:00,,08107,New Jersey,1-Philadelphia City (20 mi.),,258.00
2413015,2019-06-17 00:00:00,,11217,New York,3-New York City (20 mi.),6,258.00
2414282,2019-08-24 00:00:00,,11235,New York,3-New York City (20 mi.),4,258.00
2409766,2019-01-26 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),U,258.00
2414515,2019-09-04 00:00:00,,19066,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2409810,2019-01-27 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00
2409762,2019-01-26 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),5,258.00
745625,2019-04-08 00:00:00,,191303098,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2417074,2019-12-10 00:00:00,2020-02-05 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),5,258.00
2413281,2019-07-16 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2412981,2019-06-07 00:00:00,,33418,Florida,7-USA Balance,6,258.00
2411303,2019-04-02 00:00:00,,68144,Nebraska,7-USA Balance,U,258.00
2413068,2019-07-02 00:00:00,,91107,California,7-USA Balance,5,258.00
2413969,2019-04-16 00:00:00,2019-04-16 00:00:00,19107,Pennsylvania,1-Philadelphia City (20 mi.),1,257.00
2412249,2019-04-22 00:00:00,,19301,Pennsylvania,1-Philadelphia City (20 mi.),5,257.00
2409791,2019-01-27 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,256.00
2415425,2019-09-16 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,256.00
2414402,2019-08-31 00:00:00,,03833,New Hampshire,7-USA Balance,3,255.00
2411885,2019-04-10 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),3,255.00
2417340,2019-12-25 00:00:00,,08638,New Jersey,2-Greater Philadelphia(70 mi.),,255.00
2411838,2019-04-09 00:00:00,,18925,Pennsylvania,2-Greater Philadelphia(70 mi.),,255.00
2412442,2019-04-27 00:00:00,,18933,Pennsylvania,2-Greater Philadelphia(70 mi.),3,255.00
2409634,2019-01-23 00:00:00,,19006,Pennsylvania,1-Philadelphia City (20 mi.),5,255.00
2411955,2019-04-12 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),3,255.00
2415154,2019-09-13 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,255.00
2417248,2019-12-19 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,255.00
2415620,2019-09-20 00:00:00,2019-09-20 00:00:00,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,255.00
2412922,2019-05-22 00:00:00,,28804,North Carolina,7-USA Balance,4,255.00
2412012,2019-04-15 00:00:00,,32256,Florida,7-USA Balance,3,255.00
2411941,2019-04-12 00:00:00,,55406,Minnesota,7-USA Balance,3,255.00
2409685,2019-01-24 00:00:00,2020-05-22 00:00:00,19050,Pennsylvania,1-Philadelphia City (20 mi.),1,252.00
2410418,2019-02-11 00:00:00,,19436,Pennsylvania,1-Philadelphia City (20 mi.),U,251.00
2412496,2019-04-28 00:00:00,,08406,New Jersey,2-Greater Philadelphia(70 mi.),,250.00
2412333,2019-04-24 00:00:00,,191031009,Pennsylvania,1-Philadelphia City (20 mi.),,250.00
2415793,2019-09-26 00:00:00,,191444131,Pennsylvania,1-Philadelphia City (20 mi.),2,250.00
2415769,2019-09-25 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),U,249.00
2410658,2019-02-17 00:00:00,,19018,Pennsylvania,1-Philadelphia City (20 mi.),,248.00
2416801,2019-11-21 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),U,245.00
2410804,2019-03-03 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),1,245.00
2416620,2019-04-24 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,245.00
2412078,2019-04-16 00:00:00,2019-04-16 00:00:00,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),3,244.00
2410853,2019-03-07 00:00:00,2020-03-27 00:00:00,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),U,243.00
2415581,2019-09-19 00:00:00,,18104,Pennsylvania,2-Greater Philadelphia(70 mi.),4,240.00
2414050,2019-08-15 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2412075,2019-04-16 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),1,240.00
2413059,2019-07-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2414310,2019-08-26 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2409513,2019-12-02 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,240.00
2415612,2019-09-20 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2416533,2019-09-20 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),,240.00
2416916,2019-11-30 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),4,238.00
2417054,2019-12-09 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),4,238.00
2415955,2019-10-04 00:00:00,,10024,New York,3-New York City (20 mi.),5,238.00
2416424,2019-11-12 00:00:00,1992-05-11 00:00:00,183436051,Pennsylvania,2-Greater Philadelphia(70 mi.),3,238.00
2417098,2019-12-12 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),,238.00
2415953,2019-10-03 00:00:00,2020-08-14 00:00:00,18972,Pennsylvania,2-Greater Philadelphia(70 mi.),5,238.00
2416979,2019-12-02 00:00:00,2019-12-02 00:00:00,19057,Pennsylvania,2-Greater Philadelphia(70 mi.),U,238.00
2417089,2019-12-11 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),3,238.00
2412978,2019-08-15 00:00:00,2020-05-05 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),1,238.00
2413695,2019-08-14 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,238.00
2410082,2019-02-04 00:00:00,,191063703,Pennsylvania,1-Philadelphia City (20 mi.),U,238.00
2414643,2019-09-07 00:00:00,,19127,Pennsylvania,1-Philadelphia City (20 mi.),2,238.00
2416113,2019-10-11 00:00:00,,19320,Pennsylvania,2-Greater Philadelphia(70 mi.),4,238.00
2417068,2019-12-09 00:00:00,,19454,Pennsylvania,1-Philadelphia City (20 mi.),3,238.00
2417018,2019-12-05 00:00:00,,21045,Maryland,5-NEC (140 mi. from Philly),U,238.00
2415678,2019-09-22 00:00:00,,83700,,8-Foreign,U,238.00
2416120,2019-10-14 00:00:00,,02115,Massachusetts,7-USA Balance,U,237.00
2416981,2019-12-02 00:00:00,,08086,New Jersey,1-Philadelphia City (20 mi.),5,237.00
2414225,2019-08-21 00:00:00,,17701,Pennsylvania,5-NEC (140 mi. from Philly),U,237.00
43725,2019-11-10 00:00:00,,190251611,Pennsylvania,1-Philadelphia City (20 mi.),4,237.00
2417366,2019-12-27 00:00:00,,19464,Pennsylvania,2-Greater Philadelphia(70 mi.),,237.00
2412879,2019-05-15 00:00:00,,07755,New Jersey,2-Greater Philadelphia(70 mi.),,236.00
2417009,2019-08-14 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),4,236.00
2410766,2019-02-26 00:00:00,,08081,New Jersey,1-Philadelphia City (20 mi.),2,236.00
2410738,2019-02-23 00:00:00,,08085,New Jersey,1-Philadelphia City (20 mi.),4,236.00
2417169,2019-12-16 00:00:00,,08094,New Jersey,2-Greater Philadelphia(70 mi.),,236.00
2412028,2019-04-15 00:00:00,,08648,New Jersey,2-Greater Philadelphia(70 mi.),3,236.00
2415822,2019-09-26 00:00:00,,08904,New Jersey,2-Greater Philadelphia(70 mi.),U,236.00
2410524,2019-02-14 00:00:00,,11572,New York,3-New York City (20 mi.),,236.00
2414299,2019-08-26 00:00:00,,17110,Pennsylvania,5-NEC (140 mi. from Philly),4,236.00
2417269,2019-12-20 00:00:00,,19127,Pennsylvania,1-Philadelphia City (20 mi.),,236.00
2410691,2019-02-19 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,236.00
2410219,2019-02-07 00:00:00,2019-02-07 00:00:00,19709,Delaware,2-Greater Philadelphia(70 mi.),4,236.00
2411809,2019-04-08 00:00:00,,19802,Delaware,2-Greater Philadelphia(70 mi.),2,236.00
2409338,2019-01-11 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),U,236.00
2409781,2019-01-26 00:00:00,,20009,D.C.,4-DC (20 mi.),U,236.00
2415924,2019-09-29 00:00:00,,53590,Wisconsin,7-USA Balance,3,236.00
2413521,2019-08-03 00:00:00,,10025,New York,3-New York City (20 mi.),5,234.00
228742,2019-04-28 00:00:00,,200165531,D.C.,4-DC (20 mi.),U,234.00
2413602,2019-06-12 00:00:00,2019-08-13 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),4,232.00
2412438,2019-04-27 00:00:00,,19401,Pennsylvania,1-Philadelphia City (20 mi.),U,231.00
2411891,2019-04-11 00:00:00,,08406,New Jersey,2-Greater Philadelphia(70 mi.),4,230.00
2415388,2019-09-14 00:00:00,2020-04-24 00:00:00,19086,Pennsylvania,1-Philadelphia City (20 mi.),3,230.00
2412053,2019-04-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,230.00
2415100,2019-09-13 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),5,230.00
2411872,2019-04-10 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,230.00
2409413,2019-01-14 00:00:00,,08901,New Jersey,2-Greater Philadelphia(70 mi.),,229.00
2412036,2019-04-15 00:00:00,,18331,Pennsylvania,2-Greater Philadelphia(70 mi.),2,229.00
2412781,2019-05-05 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),,229.00
2415599,2019-09-20 00:00:00,,19035,Pennsylvania,1-Philadelphia City (20 mi.),2,229.00
2412097,2019-04-17 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,229.00
2412695,2019-05-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,229.00
2414821,2019-09-10 00:00:00,,19111,Pennsylvania,1-Philadelphia City (20 mi.),3,229.00
2411286,2019-04-01 00:00:00,2020-04-01 00:00:00,19119,Pennsylvania,1-Philadelphia City (20 mi.),3,229.00
2412190,2019-04-20 00:00:00,,19610,Pennsylvania,2-Greater Philadelphia(70 mi.),3,229.00
2412294,2019-04-24 00:00:00,2019-04-24 00:00:00,197098813,Delaware,2-Greater Philadelphia(70 mi.),,229.00
2410512,2019-02-13 00:00:00,,30075,Georgia,7-USA Balance,U,229.00
2412697,2019-05-02 00:00:00,,32765,Florida,7-USA Balance,,229.00
2410639,2019-02-16 00:00:00,,75219,Texas,7-USA Balance,,229.00
2388870,2019-09-09 00:00:00,,SW18 2HR,,8-Foreign,2,229.00
2408857,2019-01-06 00:00:00,2020-01-31 00:00:00,08318,New Jersey,2-Greater Philadelphia(70 mi.),3,228.00
2412513,2019-04-29 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,228.00
