owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
2375766,2016-08-25 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),1,236.00
2372068,2016-01-29 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),3,236.00
2378048,2016-09-11 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,234.00
2373544,2016-04-22 00:00:00,,19137,Pennsylvania,1-Philadelphia City (20 mi.),2,234.00
2380837,2016-09-27 00:00:00,,08036,New Jersey,1-Philadelphia City (20 mi.),3,232.00
2376069,2016-09-07 00:00:00,,12566,New York,5-NEC (140 mi. from Philly),3,232.00
2377609,2016-09-08 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),U,232.00
2372127,2016-01-30 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,232.00
2383107,2016-11-05 00:00:00,,10580,New York,5-NEC (140 mi. from Philly),4,231.00
2380082,2016-09-23 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),3,230.00
2371560,2016-01-09 00:00:00,,92618,California,7-USA Balance,4,230.00
2376043,2016-09-06 00:00:00,,100071346,New York,3-New York City (20 mi.),U,229.00
2381245,2016-09-28 00:00:00,2016-09-28 00:00:00,08904,New Jersey,2-Greater Philadelphia(70 mi.),3,228.00
2383747,2016-12-22 00:00:00,,080854072,New Jersey,1-Philadelphia City (20 mi.),2,227.00
2372194,2016-02-01 00:00:00,,19028,Pennsylvania,1-Philadelphia City (20 mi.),4,227.00
2371623,2016-01-11 00:00:00,,19475,Pennsylvania,2-Greater Philadelphia(70 mi.),6,227.00
2379862,2016-09-21 00:00:00,,11572,New York,3-New York City (20 mi.),4,224.00
2407622,2016-09-06 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,224.00
2417326,2016-09-19 00:00:00,2019-12-24 00:00:00,05401,Vermont,7-USA Balance,2,223.00
2372361,2016-02-04 00:00:00,,18062,Pennsylvania,2-Greater Philadelphia(70 mi.),3,222.00
1615382,2016-09-23 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,222.00
2372031,2016-02-05 00:00:00,,08037,New Jersey,2-Greater Philadelphia(70 mi.),U,220.00
2372009,2016-01-28 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),4,220.00
2382760,2016-09-23 00:00:00,2017-09-05 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,220.00
2372750,2016-02-13 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),4,219.00
2382218,2016-10-02 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,219.00
2373316,2016-04-12 00:00:00,,06517,Connecticut,6-NEC (210 mi. from Philly),3,218.00
2375812,2016-08-28 00:00:00,,06807,Connecticut,5-NEC (140 mi. from Philly),6,218.00
2372053,2016-01-29 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),4,218.00
2375853,2016-08-30 00:00:00,,08046,New Jersey,1-Philadelphia City (20 mi.),3,218.00
2383599,2016-12-13 00:00:00,,08065,New Jersey,1-Philadelphia City (20 mi.),4,218.00
2379515,2016-09-19 00:00:00,,08088,New Jersey,2-Greater Philadelphia(70 mi.),3,218.00
2378031,2016-09-11 00:00:00,,08234,New Jersey,2-Greater Philadelphia(70 mi.),4,218.00
2414531,2016-09-10 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),1,218.00
2375675,2016-08-20 00:00:00,,10011,New York,3-New York City (20 mi.),3,218.00
2380849,2016-09-27 00:00:00,,10036,New York,3-New York City (20 mi.),3,218.00
2374845,2016-08-01 00:00:00,,11201,New York,3-New York City (20 mi.),5,218.00
2375259,2016-08-13 00:00:00,,11217,New York,3-New York City (20 mi.),3,218.00
2374970,2016-08-02 00:00:00,,11238,New York,3-New York City (20 mi.),6,218.00
2376025,2016-09-05 00:00:00,,11238,New York,3-New York City (20 mi.),U,218.00
2379843,2016-09-21 00:00:00,,11694,New York,3-New York City (20 mi.),3,218.00
2372927,2016-08-01 00:00:00,,14850,New York,6-NEC (210 mi. from Philly),4,218.00
2373202,2016-03-30 00:00:00,,17050,Pennsylvania,5-NEC (140 mi. from Philly),4,218.00
2371757,2016-01-20 00:00:00,,18102,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00
2371709,2016-01-18 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),4,218.00
2377248,2016-09-07 00:00:00,,18929,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00
2380047,2016-09-23 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),4,218.00
2378166,2016-09-12 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),4,218.00
2383734,2016-12-21 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),U,218.00
2371907,2016-01-25 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),4,218.00
2383670,2016-12-18 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),1,218.00
2378755,2016-09-15 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),3,218.00
2383249,2016-11-22 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),2,218.00
2371730,2016-01-18 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),5,218.00
2379638,2016-09-20 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,218.00
988375,2016-01-14 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),4,218.00
2351961,2016-04-21 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,218.00
2374031,2016-08-16 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,218.00
2375321,2016-09-21 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,218.00
2372461,2016-02-05 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,218.00
2373131,2016-09-26 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),6,218.00
2378002,2016-09-11 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,218.00
2372200,2016-02-01 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),3,218.00
2381891,2016-09-30 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),U,218.00
2371950,2016-01-27 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),4,218.00
2378948,2016-09-15 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,218.00
2380212,2016-09-24 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),3,218.00
2383680,2016-12-19 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,218.00
2380007,2016-09-22 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),5,218.00
2372168,2016-01-31 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),1,218.00
2378388,2016-09-13 00:00:00,,19320,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00
16571,2016-08-24 00:00:00,,193411722,Pennsylvania,2-Greater Philadelphia(70 mi.),5,218.00
2377673,2016-09-09 00:00:00,,19422,Pennsylvania,1-Philadelphia City (20 mi.),4,218.00
2382436,2016-10-09 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00
2375257,2016-08-13 00:00:00,,19473,Pennsylvania,2-Greater Philadelphia(70 mi.),3,218.00
2379360,2016-09-08 00:00:00,,19525,Pennsylvania,2-Greater Philadelphia(70 mi.),4,218.00
2371886,2016-01-24 00:00:00,,19530,Pennsylvania,2-Greater Philadelphia(70 mi.),2,218.00
2379531,2016-09-19 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),5,218.00
579488,2016-08-23 00:00:00,,219171121,Maryland,2-Greater Philadelphia(70 mi.),4,218.00
2383490,2016-12-05 00:00:00,,60614,Illinois,7-USA Balance,2,218.00
2382964,2016-09-23 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),2,217.20
2373530,2016-04-22 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),U,217.00
1985729,2016-09-10 00:00:00,,190351619,Pennsylvania,1-Philadelphia City (20 mi.),,217.00
2381485,2016-09-29 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,217.00
2385312,2016-09-09 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,217.00
2383183,2016-11-16 00:00:00,,08007,New Jersey,1-Philadelphia City (20 mi.),4,216.00
2373116,2016-03-19 00:00:00,,08560,New Jersey,2-Greater Philadelphia(70 mi.),2,216.00
2380615,2016-09-26 00:00:00,,10019,New York,3-New York City (20 mi.),3,216.00
2373455,2016-04-20 00:00:00,,19018,Pennsylvania,1-Philadelphia City (20 mi.),3,216.00
2372367,2016-02-04 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),1,216.00
2351194,2016-01-12 00:00:00,2015-10-13 00:00:00,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),4,216.00
2372652,2016-02-10 00:00:00,2017-04-18 00:00:00,19426,Pennsylvania,2-Greater Philadelphia(70 mi.),4,216.00
2409868,2016-04-23 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),4,215.00
2380485,2016-09-25 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),3,214.00
2371873,2016-01-23 00:00:00,,10031,New York,3-New York City (20 mi.),1,214.00
2379757,2016-09-20 00:00:00,,10591,New York,5-NEC (140 mi. from Philly),3,214.00
2373119,2016-07-20 00:00:00,2016-07-20 00:00:00,17601,Pennsylvania,2-Greater Philadelphia(70 mi.),3,214.00
79556,2016-11-26 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,214.00
745540,2016-04-29 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,214.00
2376182,2016-09-07 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,214.00
2371957,2016-01-27 00:00:00,,194282650,Pennsylvania,1-Philadelphia City (20 mi.),4,214.00
2379259,2016-09-17 00:00:00,,21014,Maryland,2-Greater Philadelphia(70 mi.),3,214.00
2372889,2016-02-26 00:00:00,,07751,New Jersey,2-Greater Philadelphia(70 mi.),4,210.00
2373098,2016-03-17 00:00:00,,10032,New York,3-New York City (20 mi.),1,210.00
2372887,2016-02-26 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),2,210.00
2378833,2016-09-15 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,210.00
2416963,2016-09-07 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,210.00
2372960,2016-03-01 00:00:00,,70065,Louisiana,7-USA Balance,3,210.00
2373037,2016-03-03 00:00:00,,89135,Nevada,7-USA Balance,5,210.00
2375006,2016-08-03 00:00:00,2016-08-03 00:00:00,19026,Pennsylvania,1-Philadelphia City (20 mi.),4,209.00
2372501,2016-02-06 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,209.00
2373841,2016-04-06 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,209.00
2371949,2016-01-29 00:00:00,,08081,New Jersey,1-Philadelphia City (20 mi.),4,208.00
2379542,2016-09-19 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),3,208.00
2371978,2016-01-28 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),U,208.00
2373808,2016-05-04 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),4,208.00
2381647,2016-09-29 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,208.00
1166058,2016-01-21 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),1,208.00
2379839,2016-09-22 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,208.00
2380684,2016-09-26 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,208.00
698014,2016-09-30 00:00:00,,191193342,Pennsylvania,1-Philadelphia City (20 mi.),4,208.00
2379276,2016-09-17 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,208.00
2377680,2016-09-09 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,208.00
2375186,2016-08-08 00:00:00,,07070,New Jersey,3-New York City (20 mi.),5,207.00
2375705,2016-08-22 00:00:00,1994-03-29 00:00:00,08030,New Jersey,1-Philadelphia City (20 mi.),4,207.00
2379844,2016-09-21 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),4,207.00
2379603,2016-09-19 00:00:00,,08226,New Jersey,2-Greater Philadelphia(70 mi.),4,207.00
2375027,2016-08-03 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),4,207.00
2376286,2016-09-07 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),4,207.00
2383608,2016-12-13 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),3,207.00
2375914,2016-08-31 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),3,207.00
2379695,2016-09-20 00:00:00,,19082,Pennsylvania,1-Philadelphia City (20 mi.),U,207.00
2376024,2016-09-05 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),3,207.00
2383665,2016-12-17 00:00:00,,19090,Pennsylvania,1-Philadelphia City (20 mi.),1,207.00
2372250,2016-02-02 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,207.00
2375409,2016-08-23 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,207.00
2377796,2016-09-10 00:00:00,,19136,Pennsylvania,1-Philadelphia City (20 mi.),3,207.00
2374909,2016-08-01 00:00:00,2000-05-18 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),1,207.00
2375044,2016-08-04 00:00:00,,19425,Pennsylvania,2-Greater Philadelphia(70 mi.),3,207.00
2375765,2016-08-25 00:00:00,,78681,Texas,7-USA Balance,4,207.00
2378864,2016-09-15 00:00:00,2016-09-15 00:00:00,08318,New Jersey,2-Greater Philadelphia(70 mi.),4,205.00
501169,2016-07-13 00:00:00,2004-08-11 00:00:00,197032057,Delaware,1-Philadelphia City (20 mi.),2,205.00
2037646,2016-08-02 00:00:00,,45202,Ohio,7-USA Balance,3,205.00
2398385,2016-10-01 00:00:00,,11377,New York,3-New York City (20 mi.),2,203.00
2381040,2016-09-27 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,201.00
2383314,2016-11-27 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),5,201.00
2383321,2016-11-27 00:00:00,,48038,Michigan,7-USA Balance,3,201.00
2381140,2016-09-27 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),4,200.00
2381863,2016-09-30 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,200.00
2383413,2016-11-30 00:00:00,2016-11-30 00:00:00,191436801,Pennsylvania,1-Philadelphia City (20 mi.),3,200.00
2379002,2016-09-15 00:00:00,,19150,Pennsylvania,1-Philadelphia City (20 mi.),U,200.00
2376005,2016-09-05 00:00:00,,19311,Pennsylvania,2-Greater Philadelphia(70 mi.),U,200.00
2373211,2016-03-31 00:00:00,,14210,,8-Foreign,U,199.00
2371887,2016-01-24 00:00:00,,17750,Pennsylvania,6-NEC (210 mi. from Philly),1,199.00
2383115,2016-11-07 00:00:00,,19036,Pennsylvania,1-Philadelphia City (20 mi.),2,199.00
600679,2016-01-09 00:00:00,,191291427,Pennsylvania,1-Philadelphia City (20 mi.),3,199.00
340202,2016-01-10 00:00:00,,191303025,Pennsylvania,1-Philadelphia City (20 mi.),4,199.00
2379978,2016-09-22 00:00:00,,00971,**,7-USA Balance,U,198.00
2371541,2016-01-08 00:00:00,,070423224,New Jersey,3-New York City (20 mi.),3,198.00
2378356,2016-09-13 00:00:00,,08008,New Jersey,2-Greater Philadelphia(70 mi.),4,198.00
2383755,2016-12-18 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),2,198.00
2372128,2016-01-30 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),2,198.00
2373408,2016-04-16 00:00:00,,08620,New Jersey,2-Greater Philadelphia(70 mi.),4,198.00
2379119,2016-09-16 00:00:00,,10023,New York,3-New York City (20 mi.),5,198.00
2381959,2016-10-01 00:00:00,,12518,New York,5-NEC (140 mi. from Philly),4,198.00
2383595,2016-12-13 00:00:00,,17042,Pennsylvania,5-NEC (140 mi. from Philly),3,198.00
2371618,2016-01-11 00:00:00,,17801,Pennsylvania,5-NEC (140 mi. from Philly),1,198.00
2383669,2016-12-18 00:00:00,,18017,Pennsylvania,2-Greater Philadelphia(70 mi.),3,198.00
2375718,2016-08-23 00:00:00,,18077,Pennsylvania,2-Greater Philadelphia(70 mi.),5,198.00
2373475,2016-04-21 00:00:00,,18104,Pennsylvania,2-Greater Philadelphia(70 mi.),3,198.00
2371872,2016-01-23 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),5,198.00
2371893,2016-01-24 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
976983,2016-02-09 00:00:00,,190251607,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2379244,2016-09-17 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),2,198.00
2372437,2016-02-05 00:00:00,,19033,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2371633,2016-01-12 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2381588,2016-09-29 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2379391,2016-09-18 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),5,198.00
2372138,2016-01-30 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2380885,2016-09-27 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2374832,2016-08-01 00:00:00,2017-02-02 00:00:00,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),3,198.00
428002,2016-02-08 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2378532,2016-09-14 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),5,198.00
323941,2016-09-26 00:00:00,,190812005,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2383450,2016-12-02 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2372425,2016-02-05 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2372023,2016-01-28 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2383628,2016-12-15 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2379286,2016-09-17 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2372003,2016-01-28 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,198.00
2375401,2016-08-18 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,198.00
2374820,2016-08-01 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2373914,2016-05-07 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,198.00
761537,2016-02-29 00:00:00,,191432107,Pennsylvania,1-Philadelphia City (20 mi.),5,198.00
2383353,2016-11-28 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),2,198.00
2383880,2016-12-31 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2372155,2016-01-31 00:00:00,2018-08-06 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2379140,2016-09-16 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2378099,2016-09-11 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,198.00
2372016,2016-01-28 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),U,198.00
2373546,2016-04-22 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00
2378572,2016-09-14 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),3,198.00
699093,2016-02-02 00:00:00,,193422224,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00
2383807,2016-12-24 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),2,198.00
2373572,2016-04-25 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),3,198.00
2379230,2016-09-17 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00
2383803,2016-12-24 00:00:00,,19390,Pennsylvania,2-Greater Philadelphia(70 mi.),4,198.00
477431,2016-08-01 00:00:00,,19406,Pennsylvania,1-Philadelphia City (20 mi.),5,198.00
2373374,2016-04-14 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),5,198.00
2375991,2016-09-04 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),U,198.00
2380668,2016-09-26 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),4,198.00
2374779,2016-08-01 00:00:00,2020-03-24 00:00:00,19806,Delaware,2-Greater Philadelphia(70 mi.),5,198.00
2371559,2016-01-09 00:00:00,,20002,D.C.,4-DC (20 mi.),1,198.00
2371528,2016-01-07 00:00:00,,21087,Maryland,5-NEC (140 mi. from Philly),4,198.00
2383737,2016-12-21 00:00:00,2016-12-21 00:00:00,21093,Maryland,5-NEC (140 mi. from Philly),4,198.00
2383644,2016-12-16 00:00:00,,21218,Maryland,5-NEC (140 mi. from Philly),1,198.00
2371755,2016-01-20 00:00:00,,22015,Virginia,4-DC (20 mi.),4,198.00
1573831,2016-02-29 00:00:00,,33914,Florida,7-USA Balance,3,198.00
2381682,2016-09-30 00:00:00,,48642,Michigan,7-USA Balance,4,198.00
2375271,2016-08-14 00:00:00,,60540,Illinois,7-USA Balance,4,198.00
713977,2016-01-27 00:00:00,,752261546,Texas,7-USA Balance,1,198.00
2378060,2016-09-11 00:00:00,,91215,Pennsylvania,7-USA Balance,1,198.00
2383326,2016-11-27 00:00:00,2016-11-27 00:00:00,94103,California,7-USA Balance,U,198.00
2376068,2016-09-07 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,197.00
2373961,2016-09-06 00:00:00,,08402,New Jersey,2-Greater Philadelphia(70 mi.),U,196.00
2374452,2016-08-15 00:00:00,,10033,New York,3-New York City (20 mi.),U,196.00
2371695,2016-01-16 00:00:00,,11249,New York,3-New York City (20 mi.),1,196.00
2371662,2016-01-14 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),3,196.00
2372018,2016-01-28 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),4,196.00
2381080,2016-09-27 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,196.00
2379685,2016-09-20 00:00:00,2016-09-20 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),5,196.00
2379864,2016-09-21 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,196.00
2394587,2016-01-28 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),1,196.00
2372199,2016-02-01 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),4,196.00
440477,2016-09-13 00:00:00,,080573853,New Jersey,1-Philadelphia City (20 mi.),4,195.00
2373432,2016-04-19 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),3,194.00
2381263,2016-09-28 00:00:00,,94704,California,7-USA Balance,3,194.00
2383055,2016-09-23 00:00:00,,10011,New York,3-New York City (20 mi.),,192.00
2380898,2016-09-27 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,192.00
2382762,2016-09-23 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,192.00
2381104,2016-09-27 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),U,192.00
2378549,2016-09-14 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),2,192.00
2374713,2016-09-11 00:00:00,,19711,Delaware,2-Greater Philadelphia(70 mi.),U,192.00
2376508,2016-09-21 00:00:00,,90012,California,7-USA Balance,X,192.00
164017,2016-01-12 00:00:00,2016-01-12 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),U,190.00
2389630,2016-09-12 00:00:00,,10007,New York,3-New York City (20 mi.),3,189.00
2380088,2016-09-23 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),U,189.00
2381522,2016-09-29 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,189.00
2379516,2016-09-19 00:00:00,,08028,New Jersey,1-Philadelphia City (20 mi.),3,188.00
2372012,2016-01-28 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,188.00
2383748,2016-12-22 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,188.00
2398733,2016-08-13 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),2,188.00
2373474,2016-04-21 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),1,187.00
2373373,2016-04-14 00:00:00,,18925,Pennsylvania,2-Greater Philadelphia(70 mi.),4,186.00
2372907,2016-02-27 00:00:00,,20002,D.C.,4-DC (20 mi.),2,185.00
2373354,2016-04-14 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),4,184.00
2373371,2016-04-14 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),U,184.00
2373381,2016-04-14 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),3,184.00
2380056,2016-09-22 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),4,180.00
2379686,2016-09-20 00:00:00,,19066,Pennsylvania,1-Philadelphia City (20 mi.),5,180.00
2382812,2016-09-23 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),2,180.00
2401154,2016-01-15 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),2,180.00
2373306,2016-04-11 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,180.00
2383410,2016-09-21 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,180.00
1435366,2016-12-14 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),6,180.00
2381790,2016-09-30 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,180.00
2381229,2016-09-28 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),5,180.00
2379005,2016-09-16 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),2,180.00
2373303,2016-04-11 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),1,180.00
2380937,2016-09-27 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,180.00
2380266,2016-09-24 00:00:00,,19806,Delaware,2-Greater Philadelphia(70 mi.),2,180.00
410573,2016-04-14 00:00:00,,080021216,New Jersey,1-Philadelphia City (20 mi.),6,179.00
2379906,2016-09-26 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),4,179.00
2372537,2016-02-08 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),6,179.00
2380469,2016-09-25 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),1,179.00
2379961,2016-09-22 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),2,179.00
2379480,2016-09-19 00:00:00,,20008,D.C.,4-DC (20 mi.),2,179.00
2381378,2016-10-02 00:00:00,,92264,California,7-USA Balance,4,179.00
