owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
155093,2017-03-27 00:00:00,,191193323,Pennsylvania,1-Philadelphia City (20 mi.),4,278.00
2384474,2017-01-24 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,278.00
2384508,2017-01-25 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,278.00
2385109,2017-02-10 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),3,278.00
2386622,2017-04-24 00:00:00,2017-04-24 00:00:00,19152,Pennsylvania,1-Philadelphia City (20 mi.),3,278.00
2384798,2017-02-05 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),5,278.00
2384077,2017-01-11 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),4,278.00
2384620,2017-01-30 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,278.00
2396476,2017-12-29 00:00:00,,19464,Pennsylvania,2-Greater Philadelphia(70 mi.),4,278.00
2384908,2017-02-07 00:00:00,,19468,Pennsylvania,2-Greater Philadelphia(70 mi.),4,278.00
2383894,2017-01-01 00:00:00,,80504,Colorado,7-USA Balance,5,278.00
2385299,2017-02-15 00:00:00,,96001,California,7-USA Balance,2,278.00
2386561,2017-04-20 00:00:00,,M8V1G6,PA,8-Foreign,U,278.00
2391761,2017-09-06 00:00:00,2020-05-05 00:00:00,19128,Pennsylvania,1-Philadelphia City (20 mi.),4,277.00
2388052,2017-06-10 00:00:00,,193179314,Pennsylvania,2-Greater Philadelphia(70 mi.),3,277.00
2386517,2017-04-19 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),6,276.00
2393057,2017-09-16 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,276.00
2385084,2017-02-10 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,276.00
2392772,2017-09-14 00:00:00,,19320,Pennsylvania,2-Greater Philadelphia(70 mi.),U,276.00
2388283,2017-06-26 00:00:00,,13326,New York,6-NEC (210 mi. from Philly),U,275.00
2391460,2017-08-31 00:00:00,,15217,Pennsylvania,7-USA Balance,3,275.00
2388607,2017-06-24 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),3,275.00
2383259,2017-02-19 00:00:00,,98144,Washington,7-USA Balance,U,275.00
2389127,2017-08-16 00:00:00,,07901,New Jersey,2-Greater Philadelphia(70 mi.),5,274.00
104243,2017-06-26 00:00:00,,100334631,New York,3-New York City (20 mi.),2,272.00
2385537,2017-02-27 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,272.00
2385343,2017-02-15 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),5,272.00
2392950,2017-09-15 00:00:00,,66208,Kansas,7-USA Balance,6,271.00
2388869,2017-08-05 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),5,270.00
1001899,2017-11-03 00:00:00,,080811103,New Jersey,1-Philadelphia City (20 mi.),4,270.00
2385714,2017-03-09 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),5,270.00
2384467,2017-01-24 00:00:00,,10012,New York,3-New York City (20 mi.),U,270.00
2408421,2017-08-31 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2388375,2017-07-11 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),3,270.00
2391011,2017-08-28 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2386633,2017-04-22 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,270.00
2390917,2017-08-27 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),1,270.00
2389008,2017-08-11 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,270.00
2396389,2017-12-21 00:00:00,,19525,Pennsylvania,2-Greater Philadelphia(70 mi.),4,270.00
2387851,2017-05-23 00:00:00,2017-07-10 00:00:00,200244547,D.C.,4-DC (20 mi.),4,270.00
2385688,2017-03-06 00:00:00,,60626,Illinois,7-USA Balance,2,270.00
2391633,2017-09-04 00:00:00,2017-09-04 00:00:00,90049,California,7-USA Balance,1,269.00
2386640,2017-04-23 00:00:00,2017-04-23 00:00:00,18045,Pennsylvania,2-Greater Philadelphia(70 mi.),4,267.00
2386790,2017-04-25 00:00:00,,19078,Pennsylvania,1-Philadelphia City (20 mi.),4,267.00
2384814,2017-02-06 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),3,267.00
2385781,2017-03-15 00:00:00,,21136,Maryland,5-NEC (140 mi. from Philly),3,267.00
2395423,2017-11-03 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,266.62
2388548,2017-07-22 00:00:00,,191302325,Pennsylvania,1-Philadelphia City (20 mi.),U,266.00
2394940,2017-09-23 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,265.00
2384877,2017-02-07 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,264.00
2393778,2017-09-20 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,262.00
2386213,2017-04-17 00:00:00,2017-09-20 00:00:00,33028,Florida,7-USA Balance,3,262.00
2388909,2017-08-08 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),2,261.00
2391613,2017-09-04 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),3,260.00
2392419,2017-09-11 00:00:00,,08005,New Jersey,2-Greater Philadelphia(70 mi.),3,260.00
2396229,2017-12-12 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),4,260.00
2330758,2017-12-11 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),4,260.00
2390983,2017-08-28 00:00:00,,08088,New Jersey,2-Greater Philadelphia(70 mi.),5,260.00
2389548,2017-08-23 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),3,260.00
2395255,2017-10-09 00:00:00,,08225,New Jersey,2-Greater Philadelphia(70 mi.),3,260.00
2396230,2017-12-13 00:00:00,,08244,New Jersey,2-Greater Philadelphia(70 mi.),4,260.00
2387915,2017-05-26 00:00:00,,08318,New Jersey,2-Greater Philadelphia(70 mi.),4,260.00
2389641,2017-08-23 00:00:00,,08759,New Jersey,2-Greater Philadelphia(70 mi.),4,260.00
2395330,2017-10-29 00:00:00,,10016,New York,3-New York City (20 mi.),5,260.00
2395501,2017-11-13 00:00:00,,10033,New York,3-New York City (20 mi.),,260.00
2395294,2017-10-16 00:00:00,,11205,New York,3-New York City (20 mi.),2,260.00
2395309,2017-10-21 00:00:00,2018-08-06 00:00:00,11238,New York,3-New York City (20 mi.),1,260.00
2389267,2017-08-21 00:00:00,,17821,Pennsylvania,5-NEC (140 mi. from Philly),U,260.00
2396392,2017-12-22 00:00:00,,18013,Pennsylvania,2-Greater Philadelphia(70 mi.),3,260.00
2395262,2017-10-10 00:00:00,,18092,Pennsylvania,2-Greater Philadelphia(70 mi.),3,260.00
2387504,2017-05-15 00:00:00,,18222,Pennsylvania,5-NEC (140 mi. from Philly),3,260.00
2395769,2017-11-27 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),4,260.00
2396231,2017-12-13 00:00:00,2017-12-13 00:00:00,189389488,Pennsylvania,2-Greater Philadelphia(70 mi.),U,260.00
2395562,2017-11-21 00:00:00,,18960,Pennsylvania,2-Greater Philadelphia(70 mi.),3,260.00
2388562,2017-07-24 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2392535,2017-09-12 00:00:00,,19006,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2388567,2017-07-24 00:00:00,,19007,Pennsylvania,2-Greater Philadelphia(70 mi.),U,260.00
2391244,2017-08-29 00:00:00,,19013,Pennsylvania,1-Philadelphia City (20 mi.),U,260.00
2390675,2017-08-25 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),,260.00
2395535,2017-11-18 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2389173,2017-08-18 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2396158,2017-12-07 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),2,260.00
2396038,2017-11-30 00:00:00,,19046,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2390821,2017-08-26 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2396198,2017-12-10 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2391622,2017-09-04 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2391671,2017-09-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,260.00
2392623,2017-09-12 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),1,260.00
2386611,2017-09-12 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2390479,2017-08-24 00:00:00,2018-08-06 00:00:00,19111,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2391551,2017-09-02 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2392027,2017-09-07 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
1732267,2017-04-25 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2387845,2017-05-22 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2396416,2017-12-23 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),3,260.00
2387908,2017-05-26 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),2,260.00
2387942,2017-05-29 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,260.00
2395796,2017-11-29 00:00:00,,19301,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2396425,2017-12-23 00:00:00,,19317,Pennsylvania,2-Greater Philadelphia(70 mi.),4,260.00
2391692,2017-09-05 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),4,260.00
2395429,2017-11-04 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),U,260.00
2387507,2017-05-15 00:00:00,,20009,D.C.,4-DC (20 mi.),3,260.00
2387634,2017-05-17 00:00:00,,208174767,Maryland,4-DC (20 mi.),5,260.00
2391263,2017-08-29 00:00:00,,21213,Maryland,5-NEC (140 mi. from Philly),U,260.00
2387510,2017-05-15 00:00:00,,22314,Virginia,4-DC (20 mi.),5,260.00
2388120,2017-06-15 00:00:00,,23185,Virginia,6-NEC (210 mi. from Philly),4,260.00
2396068,2017-12-02 00:00:00,,48864,Michigan,7-USA Balance,5,260.00
2395548,2017-11-19 00:00:00,,94022,California,7-USA Balance,5,260.00
2386173,2017-04-06 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),U,259.00
2392297,2017-09-10 00:00:00,,20901,Maryland,4-DC (20 mi.),3,259.00
2384830,2017-02-06 00:00:00,,04609,Maine,7-USA Balance,5,258.00
2389038,2017-08-13 00:00:00,,06089,Connecticut,6-NEC (210 mi. from Philly),5,258.00
2384409,2017-01-22 00:00:00,,079452712,New Jersey,2-Greater Philadelphia(70 mi.),6,258.00
2385746,2017-03-11 00:00:00,,08034,Pennsylvania,1-Philadelphia City (20 mi.),1,258.00
2386230,2017-04-08 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),4,258.00
2385676,2017-03-04 00:00:00,,08043,New Jersey,1-Philadelphia City (20 mi.),3,258.00
2383945,2017-01-04 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),4,258.00
2386992,2017-04-28 00:00:00,,08057,New Jersey,1-Philadelphia City (20 mi.),5,258.00
2386365,2017-04-14 00:00:00,,08085,New Jersey,1-Philadelphia City (20 mi.),4,258.00
2386459,2017-04-18 00:00:00,,08502,New Jersey,2-Greater Philadelphia(70 mi.),2,258.00
2386085,2017-04-01 00:00:00,,10280,New York,3-New York City (20 mi.),5,258.00
2385754,2017-03-12 00:00:00,,11201,New York,3-New York City (20 mi.),4,258.00
2385886,2017-03-25 00:00:00,,14609,New York,7-USA Balance,2,258.00
2386035,2017-03-30 00:00:00,,17015,Pennsylvania,5-NEC (140 mi. from Philly),U,258.00
2386113,2017-04-03 00:00:00,,17033,Pennsylvania,5-NEC (140 mi. from Philly),4,258.00
2383962,2017-01-05 00:00:00,,18635,Pennsylvania,5-NEC (140 mi. from Philly),3,258.00
2384196,2017-01-16 00:00:00,,18902,Pennsylvania,2-Greater Philadelphia(70 mi.),4,258.00
2386924,2017-04-26 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),3,258.00
2386693,2017-04-23 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2385775,2017-04-12 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2385804,2017-03-20 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2386406,2017-04-17 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2385259,2017-02-14 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00
2386721,2017-04-24 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00
2386099,2017-04-03 00:00:00,,19034,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00
2386858,2017-04-25 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),2,258.00
2385453,2017-02-18 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),3,258.00
2386610,2017-04-21 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),U,258.00
2386728,2017-04-24 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),5,258.00
2385742,2017-03-11 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2386285,2017-04-11 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2385734,2017-03-10 00:00:00,2017-03-10 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2384380,2017-01-19 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2386338,2017-04-13 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2386342,2017-04-13 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2386786,2017-04-25 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,258.00
2386690,2017-04-23 00:00:00,2017-04-23 00:00:00,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2395545,2017-11-19 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2385906,2017-03-26 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,258.00
2385721,2017-03-09 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2386464,2017-04-18 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),1,258.00
2385966,2017-03-27 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2386269,2017-04-10 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2386515,2017-04-19 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2387132,2017-04-30 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),2,258.00
2385488,2017-02-21 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00
2386969,2017-04-27 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),1,258.00
2385914,2017-03-26 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),U,258.00
2387174,2017-05-01 00:00:00,,19154,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00
2385533,2017-02-26 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),4,258.00
2386926,2017-04-26 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),2,258.00
2386353,2017-04-13 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),4,258.00
2386442,2017-04-18 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),4,258.00
392248,2017-03-25 00:00:00,,194647802,Pennsylvania,2-Greater Philadelphia(70 mi.),3,258.00
2386447,2017-04-18 00:00:00,,19468,Pennsylvania,2-Greater Philadelphia(70 mi.),4,258.00
2386012,2017-03-29 00:00:00,2017-03-29 00:00:00,19477,Pennsylvania,1-Philadelphia City (20 mi.),1,258.00
2386117,2017-04-03 00:00:00,,19805,Delaware,2-Greater Philadelphia(70 mi.),5,258.00
2385736,2017-03-10 00:00:00,,22030,Virginia,4-DC (20 mi.),1,258.00
2387171,2017-05-01 00:00:00,,30097,Georgia,7-USA Balance,4,258.00
2385348,2017-02-16 00:00:00,,41075,Kentucky,7-USA Balance,3,258.00
2387035,2017-04-28 00:00:00,,80026,Colorado,7-USA Balance,U,258.00
2397149,2017-09-17 00:00:00,,19512,Pennsylvania,2-Greater Philadelphia(70 mi.),3,257.00
2388765,2017-08-02 00:00:00,,20016,D.C.,4-DC (20 mi.),5,257.00
2393173,2017-09-17 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),5,256.00
2387658,2017-09-15 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,256.00
2385494,2017-02-21 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,256.00
2385206,2017-02-13 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),3,256.00
2385510,2017-02-23 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),4,255.50
2385132,2017-02-11 00:00:00,,19082,Pennsylvania,1-Philadelphia City (20 mi.),6,254.00
2388597,2017-07-27 00:00:00,,22903,Virginia,7-USA Balance,3,253.00
1310665,2017-01-30 00:00:00,,191283828,Pennsylvania,1-Philadelphia City (20 mi.),2,252.00
2388409,2017-07-14 00:00:00,,00000,New York,7-USA Balance,U,250.00
2390206,2017-08-23 00:00:00,,08046,New Jersey,1-Philadelphia City (20 mi.),U,250.00
2392469,2017-09-11 00:00:00,,10025,New York,3-New York City (20 mi.),5,250.00
2395752,2017-11-27 00:00:00,,11234,New York,3-New York City (20 mi.),U,250.00
2388879,2017-08-06 00:00:00,,17603,Pennsylvania,2-Greater Philadelphia(70 mi.),2,250.00
2389243,2017-08-21 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),5,250.00
2387859,2017-05-23 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),2,250.00
2388469,2017-07-17 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),2,250.00
2394924,2017-09-23 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,250.00
2393220,2017-09-17 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),U,250.00
2395424,2017-11-03 00:00:00,,19808,Delaware,2-Greater Philadelphia(70 mi.),3,250.00
2396430,2017-12-24 00:00:00,,34241,Florida,7-USA Balance,3,250.00
2389027,2017-08-12 00:00:00,,65804,Missouri,7-USA Balance,4,250.00
2384042,2017-01-09 00:00:00,,10003,New York,3-New York City (20 mi.),3,249.00
2386626,2017-04-22 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),U,249.00
2387314,2017-05-03 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),3,248.00
2386703,2017-04-23 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,248.00
2392175,2017-09-08 00:00:00,,18940,Pennsylvania,2-Greater Philadelphia(70 mi.),6,246.00
2093603,2017-11-24 00:00:00,,18974,Pennsylvania,1-Philadelphia City (20 mi.),4,246.00
2386057,2017-03-30 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),3,244.50
2386395,2017-04-16 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),2,244.50
2384578,2017-01-28 00:00:00,,19609,Pennsylvania,2-Greater Philadelphia(70 mi.),4,244.00
2394168,2017-09-21 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,243.00
2385459,2017-02-19 00:00:00,,11214,New York,3-New York City (20 mi.),2,242.00
2392125,2017-09-08 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,242.00
2389009,2017-08-12 00:00:00,,06419,Connecticut,6-NEC (210 mi. from Philly),5,240.00
2390224,2017-08-23 00:00:00,,07040,New Jersey,3-New York City (20 mi.),2,240.00
2392494,2017-09-11 00:00:00,,07079,New Jersey,3-New York City (20 mi.),5,240.00
2387817,2017-05-19 00:00:00,,08021,New Jersey,1-Philadelphia City (20 mi.),2,240.00
2396050,2017-12-01 00:00:00,,08035,New Jersey,1-Philadelphia City (20 mi.),,240.00
2395749,2017-11-27 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,240.00
2391940,2017-09-07 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),3,240.00
2390955,2017-09-06 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),4,240.00
2412532,2017-05-23 00:00:00,,08077,New Jersey,1-Philadelphia City (20 mi.),3,240.00
2396385,2017-12-21 00:00:00,,08081,New Jersey,1-Philadelphia City (20 mi.),,240.00
2392466,2017-09-11 00:00:00,,08106,New Jersey,1-Philadelphia City (20 mi.),3,240.00
2396399,2017-12-22 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),4,240.00
2393876,2017-09-20 00:00:00,,08225,New Jersey,2-Greater Philadelphia(70 mi.),U,240.00
2393364,2017-09-18 00:00:00,,08226,New Jersey,2-Greater Philadelphia(70 mi.),4,240.00
2395741,2017-11-27 00:00:00,,08244,New Jersey,2-Greater Philadelphia(70 mi.),,240.00
2395787,2017-11-28 00:00:00,,08402,New Jersey,2-Greater Philadelphia(70 mi.),1,240.00
2392652,2017-09-13 00:00:00,,08534,New Jersey,2-Greater Philadelphia(70 mi.),3,240.00
2391592,2017-09-03 00:00:00,,08550,New Jersey,2-Greater Philadelphia(70 mi.),4,240.00
2387512,2017-05-15 00:00:00,,10011,New York,3-New York City (20 mi.),3,240.00
2396274,2017-12-15 00:00:00,,10018,New York,3-New York City (20 mi.),2,240.00
2394814,2017-09-23 00:00:00,,10065,New York,3-New York City (20 mi.),3,240.00
2394124,2017-09-21 00:00:00,,10462,New York,3-New York City (20 mi.),2,240.00
2396145,2017-12-06 00:00:00,,10918,New York,5-NEC (140 mi. from Philly),4,240.00
2395771,2017-11-27 00:00:00,,11238,Pennsylvania,3-New York City (20 mi.),2,240.00
2387940,2017-05-29 00:00:00,,11249,New York,3-New York City (20 mi.),3,240.00
2392108,2017-09-08 00:00:00,,1213,,8-Foreign,U,240.00
2388580,2017-07-25 00:00:00,,1580082,,8-Foreign,U,240.00
2395778,2017-11-27 00:00:00,,17011,Pennsylvania,5-NEC (140 mi. from Philly),4,240.00
2388630,2017-07-28 00:00:00,,17055,Pennsylvania,5-NEC (140 mi. from Philly),3,240.00
2383482,2017-07-31 00:00:00,,17543,Pennsylvania,2-Greater Philadelphia(70 mi.),U,240.00
2383171,2017-09-13 00:00:00,2017-09-13 00:00:00,17837,Pennsylvania,5-NEC (140 mi. from Philly),3,240.00
2388351,2017-07-06 00:00:00,,18353,Pennsylvania,2-Greater Philadelphia(70 mi.),3,240.00
2390602,2017-08-25 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),,240.00
2388275,2017-06-26 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),3,240.00
2392981,2017-09-15 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),3,240.00
2388605,2017-07-28 00:00:00,,18966,Pennsylvania,1-Philadelphia City (20 mi.),4,240.00
2393283,2017-09-17 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),2,240.00
2392307,2017-09-10 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),4,240.00
2390919,2017-08-27 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),2,240.00
2393073,2017-09-16 00:00:00,,19006,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2396267,2017-12-15 00:00:00,,19008,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2390686,2017-08-25 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),3,240.00
2392222,2017-09-09 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),3,240.00
2388153,2017-06-20 00:00:00,,19030,Pennsylvania,2-Greater Philadelphia(70 mi.),3,240.00
2396358,2017-12-20 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),3,240.00
2391228,2017-08-29 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2392820,2017-09-14 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),2,240.00
2391085,2017-08-28 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),3,240.00
2388908,2017-08-07 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),3,240.00
2396233,2017-12-13 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2394260,2017-09-22 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2390842,2017-08-27 00:00:00,,19085,Pennsylvania,1-Philadelphia City (20 mi.),4,240.00
2392214,2017-09-09 00:00:00,2017-09-09 00:00:00,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,240.00
2395251,2017-10-09 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),6,240.00
2396388,2017-12-21 00:00:00,2017-12-21 00:00:00,19096,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2384978,2017-02-08 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2389136,2017-08-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,240.00
2392678,2017-09-13 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,240.00
1483552,2017-09-10 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,240.00
2394046,2017-09-21 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2392624,2017-09-12 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),6,240.00
2391718,2017-09-06 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2394490,2017-09-22 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2396312,2017-12-18 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2392723,2017-09-13 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),1,240.00
2396202,2017-12-10 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2389134,2017-08-16 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),2,240.00
2393014,2017-09-16 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),2,240.00
2393653,2017-09-19 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,240.00
2394573,2017-09-23 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),5,240.00
2395788,2017-11-28 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2396053,2017-12-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,240.00
2393197,2017-09-17 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),2,240.00
