owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
8431,2014-09-27 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$138,$0,Academy of Music,The Barber of Seville,2
8431,2014-09-04 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,2
8438,2014-10-01 00:00:00,1,Internal Request,Ticketing,OP - Will Call,$0,$0,Academy of Music,The Barber of Seville,1
8438,2014-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$381,$0,Academy of Music,Don Carlo,1
8438,2014-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$381,$0,Academy of Music,Oscar,1
8438,2014-03-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$381,$0,Academy of Music,The Barber of Seville,1
8438,2014-06-10 00:00:00,1,Phone,Ticketing,Guest Services,$47,$0,Perelman,A Coffin in Egypt,1
8438,2014-01-24 00:00:00,1,Walk Up,Ticketing,OP - Hold at Box Office,$0,$0,Academy of Music,Ainadamar,1
8441,2014-08-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$1074,$0,Academy of Music,Don Carlo,2
8441,2014-08-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$1074,$0,Academy of Music,Oscar,2
8441,2014-08-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$1074,$0,Academy of Music,The Barber of Seville,2
8441,2014-08-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$1074,$0,General Admission,40th Anniversary Voucher,2
8441,2014-08-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$1074,$0,Perelman,Ariadne auf Naxos,2
8441,2014-08-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$1074,$0,Perelman,Charlie Parker's YARDBIRD,2
8493,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$390,$0,Academy of Music,Don Carlo,1
8493,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$390,$0,Academy of Music,Oscar,1
8493,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$390,$0,Academy of Music,The Barber of Seville,1
8586,2014-05-15 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$222,$0,Perelman,A Coffin in Egypt,3
8586,2014-04-11 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1560,$0,Academy of Music,Don Carlo,4
8586,2014-04-11 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1560,$0,Academy of Music,Oscar,4
8586,2014-04-11 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1560,$0,Academy of Music,The Barber of Seville,4
8586,2014-05-06 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,ToO: A Coffin in Egypt,4
8586,2014-12-18 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,A Taste of Opera: Oscar,2
8586,2014-12-18 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,In Conversation: David Daniels,2
8703,2014-03-03 00:00:00,1,Phone,Ticketing,VIP,$0,$0,Perelman,Dialogues of the Carmelites,2
8703,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$0,Academy of Music,Don Carlo,2
8703,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$0,Academy of Music,Oscar,2
8703,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$0,Academy of Music,The Barber of Seville,2
8703,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$0,General Admission,40th Anniversary Voucher,2
8703,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$0,Perelman,Ariadne auf Naxos,2
8703,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1140,$0,Perelman,Charlie Parker's YARDBIRD,2
8708,2014-02-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Intermission Passes,2
8708,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$1405,$0,Academy of Music,Don Carlo,3
8708,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$1405,$0,Academy of Music,Oscar,3
8708,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$1405,$0,Academy of Music,The Barber of Seville,3
8708,2014-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$1405,$0,Perelman,Charlie Parker's YARDBIRD,2
8782,2014-02-04 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Ainadamar,1
8782,2014-02-04 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Perelman,Dialogues of the Carmelites,1
8782,2014-03-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,1
8805,2014-09-08 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
8951,2014-12-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$478,$0,Academy of Music,Don Carlo,2
8961,2014-09-10 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,4
9030,2014-02-03 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Ainadamar,2
9030,2014-03-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,2
9030,2014-08-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,Charlie Parker's YARDBIRD,2
9030,2014-09-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
9030,2014-04-16 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Perelman,A Coffin in Egypt,2
9030,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1032,$0,Academy of Music,Don Carlo,2
9030,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1032,$0,Academy of Music,Oscar,2
9030,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1032,$0,Academy of Music,The Barber of Seville,2
9030,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1032,$0,General Admission,40th Anniversary Voucher,2
9030,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1032,$0,Perelman,Ariadne auf Naxos,2
9030,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1032,$0,Perelman,Charlie Parker's YARDBIRD,2
9056,2014-09-04 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,2
9057,2014-04-30 00:00:00,1,At the Performance,Ticketing,OP - Hold at Box Office,$0,$0,Academy of Music,Don Giovanni,0
9140,2014-01-09 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$326,$0,Academy of Music,Ainadamar,2
9140,2014-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$749,$0,Academy of Music,Don Carlo,2
9140,2014-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$749,$0,Academy of Music,Oscar,2
9140,2014-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$749,$0,Perelman,Charlie Parker's YARDBIRD,2
9140,2014-03-04 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Comcast Circle,Intermission Passes,2
9161,2014-05-30 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,The Loft on Tier 1,Intermission Passes,1
9202,2014-08-13 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$198,$0,Academy of Music,The Barber of Seville,2
9204,2014-02-04 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Ainadamar,4
9204,2014-04-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$2580,$0,Academy of Music,Don Carlo,4
9204,2014-04-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$2580,$0,Academy of Music,Oscar,4
9204,2014-04-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$2580,$0,Academy of Music,The Barber of Seville,4
9231,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$618,$0,Academy of Music,Don Carlo,2
9231,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$618,$0,Academy of Music,Oscar,2
9231,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$618,$0,Academy of Music,The Barber of Seville,2
9241,2014-01-28 00:00:00,1,Mail,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Intermission Passes,4
9245,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$135,$0,Perelman,Ariadne auf Naxos,1
9245,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$135,$0,Perelman,Charlie Parker's YARDBIRD,1
9282,2014-09-18 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,1
9315,2014-01-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Ainadamar,2
9468,2014-02-11 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Ainadamar,2
9728,2014-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$636,$0,Academy of Music,Don Carlo,4
9728,2014-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,1
9728,2014-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$636,$0,Academy of Music,Oscar,4
9728,2014-03-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$636,$0,Academy of Music,The Barber of Seville,4
9788,2014-05-04 00:00:00,1,Email,Ticketing,OP - Hold at Box Office,$0,$0,Academy of Music,Don Giovanni,0
9808,2014-01-08 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Perelman,Dialogues of the Carmelites,1
9808,2014-04-28 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,0
9808,2014-02-28 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,The Loft on Tier 1,Intermission Passes,1
9808,2014-05-29 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,The Loft on Tier 1,Intermission Passes,1
9814,2014-01-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$82,$0,Academy of Music,Ainadamar,1
9822,2014-09-25 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,4
9868,2014-05-16 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$64,$0,Perelman,A Coffin in Egypt,1
9868,2014-03-03 00:00:00,1,Phone,Ticketing,Guest Services,$47,$0,Perelman,Dialogues of the Carmelites,1
9868,2014-06-05 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Perelman,A Coffin in Egypt,1
9868,2014-09-17 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,The Barber of Seville,1
9892,2014-04-15 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Intermission Passes,2
9912,2014-04-23 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$408,$0,Academy of Music,Don Giovanni,2
9917,2014-09-05 00:00:00,1,Email,Ticketing,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,1
9917,2014-02-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,2
9917,2014-02-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,A Coffin in Egypt,2
9917,2014-02-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,Dialogues of the Carmelites,2
9917,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,Don Carlo,3
9917,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,Oscar,3
9917,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,The Barber of Seville,3
9917,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,General Admission,40th Anniversary Voucher,1
9917,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Perelman,Ariadne auf Naxos,1
9917,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Perelman,Charlie Parker's YARDBIRD,1
9917,2014-04-22 00:00:00,1,Phone,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,3
9952,2014-02-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,2
9952,2014-10-01 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,The Barber of Seville,2
9970,2014-02-19 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$834,$0,Academy of Music,Don Carlo,1
9970,2014-02-19 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$834,$0,Academy of Music,Oscar,1
9970,2014-02-19 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$834,$0,Academy of Music,The Barber of Seville,1
9970,2014-02-19 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$834,$0,General Admission,40th Anniversary Voucher,1
9970,2014-02-19 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$834,$0,Perelman,Ariadne auf Naxos,1
9970,2014-02-19 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$834,$0,Perelman,Charlie Parker's YARDBIRD,1
9972,2014-09-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Independence Mall,OOTM: The Barber of Seville,4
10023,2014-06-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$99,$0,Academy of Music,Don Carlo,1
10023,2014-06-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$99,$0,Academy of Music,Oscar,1
10023,2014-06-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$99,$0,Academy of Music,The Barber of Seville,1
10023,2014-08-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,1
10025,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$444,$0,Academy of Music,Don Carlo,2
10025,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$444,$0,Academy of Music,Oscar,2
10025,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$444,$0,Academy of Music,The Barber of Seville,2
10084,2014-09-25 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$73,$0,Academy of Music,The Barber of Seville,2
10152,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,Don Carlo,2
10152,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,Oscar,2
10152,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,The Barber of Seville,2
10152,2014-09-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
10152,2014-09-15 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
10152,2014-09-19 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
10158,2014-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$360,$0,Academy of Music,Don Carlo,1
10158,2014-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$360,$0,Academy of Music,Oscar,1
10158,2014-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$360,$0,Academy of Music,The Barber of Seville,1
10158,2014-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$360,$0,General Admission,40th Anniversary Voucher,1
10158,2014-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$360,$0,Perelman,Ariadne auf Naxos,1
10158,2014-05-15 00:00:00,1,Phone,Ticketing,OP - US Mail,$360,$0,Perelman,Charlie Parker's YARDBIRD,1
10165,2014-01-23 00:00:00,1,Email,Ticketing,VIP,$627,$0,Academy of Music,Ainadamar,3
10165,2014-01-23 00:00:00,1,Email,Ticketing,VIP,$627,$0,Academy of Music Ballroom,Intermission Passes,3
10165,2014-06-11 00:00:00,1,Phone,Ticketing,Guest Services,$350,$0,Perelman,A Coffin in Egypt,3
10214,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,Don Carlo,2
10214,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,Oscar,2
10214,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,The Barber of Seville,2
10214,2014-12-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
10339,2014-01-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,3
10339,2014-09-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
10392,2014-08-06 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,1
10392,2014-04-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,0
10392,2014-05-30 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,ToO: A Coffin in Egypt,1
10532,2014-05-30 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$128,$0,Perelman,A Coffin in Egypt,2
10532,2014-02-05 00:00:00,1,Email,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
10532,2014-09-05 00:00:00,1,Email,Ticketing,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,2
10532,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$771,$0,Academy of Music,Don Carlo,2
10532,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$771,$0,Academy of Music,Oscar,2
10532,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$771,$0,Academy of Music,The Barber of Seville,2
10532,2014-03-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$771,$0,Perelman,Charlie Parker's YARDBIRD,2
10532,2014-12-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
10532,2014-05-30 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,ToO: A Coffin in Egypt,2
10532,2014-12-20 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,A Taste of Opera: Oscar,2
10689,2014-03-10 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$444,$0,Academy of Music,Don Carlo,2
10689,2014-03-10 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$444,$0,Academy of Music,Oscar,2
10689,2014-03-10 00:00:00,1,Default Channel,Ticketing Web Subs,OP - US Mail,$444,$0,Academy of Music,The Barber of Seville,2
10689,2014-02-03 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Ainadamar,2
10689,2014-10-31 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
10689,2014-03-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,2
10734,2014-01-29 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$123,$0,Academy of Music,Ainadamar,1
10786,2014-06-03 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$115,$0,Perelman,A Coffin in Egypt,1
10786,2014-01-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Ainadamar,2
10786,2014-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$519,$0,Academy of Music,Don Carlo,2
10786,2014-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$519,$0,Academy of Music,Oscar,2
10786,2014-03-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$519,$0,Academy of Music,The Barber of Seville,2
10786,2014-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,2
10794,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$780,$0,Academy of Music,Don Carlo,2
10794,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$780,$0,Academy of Music,Oscar,2
10794,2014-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$780,$0,Academy of Music,The Barber of Seville,2
10861,2014-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$309,$0,Academy of Music,Don Carlo,1
10861,2014-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$309,$0,Academy of Music,Oscar,1
10861,2014-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$309,$0,Academy of Music,The Barber of Seville,1
10861,2014-02-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,0
10894,2014-05-04 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$37,$0,Academy of Music,Don Giovanni,1
10940,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1068,$0,Academy of Music,Don Carlo,2
10940,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1068,$0,Academy of Music,Oscar,2
10940,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1068,$0,Academy of Music,The Barber of Seville,2
10940,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1068,$0,General Admission,40th Anniversary Voucher,2
10940,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1068,$0,Perelman,Ariadne auf Naxos,2
10940,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$1068,$0,Perelman,Charlie Parker's YARDBIRD,2
10986,2014-01-28 00:00:00,1,Mail,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Intermission Passes,2
10986,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$0,Academy of Music,Don Carlo,2
10986,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$0,Academy of Music,Oscar,2
10986,2014-03-17 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$0,Academy of Music,The Barber of Seville,2
11102,2014-09-18 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$138,$0,Academy of Music,The Barber of Seville,2
11102,2014-10-01 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,The Barber of Seville,2
11213,2014-02-14 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$266,$0,Academy of Music,Ainadamar,2
11372,2014-04-23 00:00:00,1,Phone,Ticketing,OP - US Mail,$222,$0,Academy of Music,Don Giovanni,2
11372,2014-05-21 00:00:00,1,Phone,Ticketing,OP - US Mail,$105,$0,Perelman,A Coffin in Egypt,1
11390,2014-09-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
11395,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$804,$0,Academy of Music,Don Carlo,2
11395,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$804,$0,Academy of Music,Oscar,2
11395,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$804,$0,Academy of Music,The Barber of Seville,2
11395,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$804,$0,General Admission,40th Anniversary Voucher,2
11395,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$804,$0,Perelman,Ariadne auf Naxos,2
11395,2014-03-11 00:00:00,1,Mail,Ticketing,OP - US Mail,$804,$0,Perelman,Charlie Parker's YARDBIRD,2
11395,2014-05-01 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,Don Giovanni,2
11561,2014-08-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,1
11561,2014-08-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,0
11561,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Academy of Music,Don Carlo,1
11561,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Academy of Music,Oscar,1
11561,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Academy of Music,The Barber of Seville,1
11561,2014-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Perelman,Ariadne auf Naxos,1
11647,2014-04-29 00:00:00,1,Email,Ticketing,Guest Services,$0,$0,Academy of Music,Don Giovanni,2
11647,2014-09-15 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,4
11647,2014-04-22 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,Don Giovanni,2
11647,2014-10-02 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,The Barber of Seville,2
11689,2014-01-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Giovanni,2
11689,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$516,$0,Academy of Music,Don Carlo,2
11689,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$516,$0,Academy of Music,Oscar,2
11689,2014-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$516,$0,Academy of Music,The Barber of Seville,2
11689,2014-03-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
11689,2014-04-27 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,Don Giovanni,2
11689,2014-06-10 00:00:00,1,Phone,Ticketing,Guest Services,$120,$0,Perelman,A Coffin in Egypt,2
11689,2014-09-26 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,The Barber of Seville,2
11939,2014-02-10 00:00:00,1,Fax,Ticketing,OP - Will Call,$0,$0,Academy of Music,Ainadamar,2
11939,2014-03-24 00:00:00,1,Phone,Ticketing,OP - Hold at Box Office,$636,$0,Academy of Music,Don Carlo,2
11939,2014-03-24 00:00:00,1,Phone,Ticketing,OP - Hold at Box Office,$636,$0,Academy of Music,Oscar,2
11939,2014-03-24 00:00:00,1,Phone,Ticketing,OP - Hold at Box Office,$636,$0,Academy of Music,The Barber of Seville,2
11988,2014-09-03 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,OOTM: The Barber of Seville,4
12005,2014-04-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,Don Carlo,2
12005,2014-04-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,Oscar,2
12005,2014-04-09 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,The Barber of Seville,2
12005,2014-09-19 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,The Barber of Seville,2
12005,2014-11-03 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,0
12005,2014-11-03 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,Charlie Parker's YARDBIRD,2
