owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
1774985,2011-10-10 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),1,8.00,
1490024,2011-10-10 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
1779862,2011-10-10 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),,16.00,
1779747,2011-10-10 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1779806,2011-10-10 00:00:00,,191291425,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1779846,2011-10-10 00:00:00,,19141,Pennsylvania,1-Philadelphia City (20 mi.),1,104.00,
1491995,2011-10-10 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,50.00,
1779707,2011-10-10 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1364595,2011-10-10 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,148.00,
1677911,2011-10-10 00:00:00,,191461703,Pennsylvania,1-Philadelphia City (20 mi.),4,136.00,
1779653,2011-10-10 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,18.00,
91032,2011-10-10 00:00:00,,191473429,Pennsylvania,1-Philadelphia City (20 mi.),,456.00,
1501159,2011-10-10 00:00:00,,320864833,Florida,7-USA Balance,3,1692.00,
1780012,2011-10-11 00:00:00,,080214010,New Jersey,1-Philadelphia City (20 mi.),2,0.00,
1779891,2011-10-11 00:00:00,,19020,Pennsylvania,1-Philadelphia City (20 mi.),4,10.00,
1663439,2011-10-11 00:00:00,,190312239,Pennsylvania,1-Philadelphia City (20 mi.),3,846.00,
1780129,2011-10-11 00:00:00,,190572008,Pennsylvania,2-Greater Philadelphia(70 mi.),,187.00,
938220,2011-10-11 00:00:00,,190661219,Pennsylvania,1-Philadelphia City (20 mi.),7,208.00,
1780011,2011-10-11 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),1,520.00,
1779958,2011-10-11 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,82.00,
687815,2011-10-11 00:00:00,,191284619,Pennsylvania,1-Philadelphia City (20 mi.),2,104.00,
1780122,2011-10-11 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1779971,2011-10-11 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,1785.00,
1779974,2011-10-11 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,52.00,
1566057,2011-10-11 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),3,262.00,
1015217,2011-10-11 00:00:00,,194464735,Pennsylvania,2-Greater Philadelphia(70 mi.),3,751.00,
1780079,2011-10-11 00:00:00,,535112910,Wisconsin,7-USA Balance,3,104.00,
1780305,2011-10-12 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),4,52.00,
1780301,2011-10-12 00:00:00,,088253701,New Jersey,2-Greater Philadelphia(70 mi.),2,86.00,
1385489,2011-10-12 00:00:00,,111014100,New York,3-New York City (20 mi.),,26.00,
1780253,2011-10-12 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),3,121.00,
1754629,2011-10-12 00:00:00,,190732927,Pennsylvania,1-Philadelphia City (20 mi.),6,26.00,
1780207,2011-10-12 00:00:00,,191024658,Pennsylvania,1-Philadelphia City (20 mi.),,52.00,
356793,2011-10-12 00:00:00,,191036116,Pennsylvania,1-Philadelphia City (20 mi.),3,554.00,
937508,2011-10-12 00:00:00,,191060139,Pennsylvania,1-Philadelphia City (20 mi.),5,148.00,
1746310,2011-10-12 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),5,123.00,
1780149,2011-10-12 00:00:00,,19352,Pennsylvania,2-Greater Philadelphia(70 mi.),4,987.00,
1780343,2011-10-12 00:00:00,,19440,Pennsylvania,2-Greater Philadelphia(70 mi.),3,52.00,
1780132,2011-10-12 00:00:00,,30327,Georgia,7-USA Balance,7,104.00,
1770090,2011-10-12 00:00:00,,85259,Arizona,7-USA Balance,5,550.00,
1780368,2011-10-12 00:00:00,,900247103,California,7-USA Balance,2,98.00,
1780615,2011-10-13 00:00:00,,08084,New Jersey,1-Philadelphia City (20 mi.),3,37.00,
1780551,2011-10-13 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),3,0.00,
643237,2011-10-13 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),4,134.00,
1572943,2011-10-13 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),6,41.00,
531567,2011-10-13 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,26.00,
1780625,2011-10-13 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,26.00,
1363391,2011-10-13 00:00:00,,19114,Pennsylvania,1-Philadelphia City (20 mi.),3,82.00,
1106174,2011-10-13 00:00:00,,191301907,Pennsylvania,1-Philadelphia City (20 mi.),1,52.00,
1780479,2011-10-13 00:00:00,,294647871,South Carolina,7-USA Balance,,82.00,
1780947,2011-10-14 00:00:00,,073044063,New Jersey,3-New York City (20 mi.),,52.00,
933005,2011-10-14 00:00:00,,080312151,New Jersey,1-Philadelphia City (20 mi.),3,706.00,
566797,2011-10-14 00:00:00,,080434143,New Jersey,1-Philadelphia City (20 mi.),4,7629.00,
1780858,2011-10-14 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,136.00,
1780773,2011-10-14 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),3,90.00,
1780855,2011-10-14 00:00:00,,15024,Pennsylvania,7-USA Balance,1,26.00,
393766,2011-10-14 00:00:00,,190102337,Pennsylvania,1-Philadelphia City (20 mi.),6,52.00,
1780881,2011-10-14 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),1,148.00,
1235542,2011-10-14 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),,238.00,
358343,2011-10-14 00:00:00,,190812041,Pennsylvania,1-Philadelphia City (20 mi.),4,185.00,
1770903,2011-10-14 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,52.00,
1780726,2011-10-14 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,104.00,
510445,2011-10-14 00:00:00,,191063526,Pennsylvania,1-Philadelphia City (20 mi.),2,148.00,
1749429,2011-10-14 00:00:00,,191076160,Pennsylvania,1-Philadelphia City (20 mi.),5,280.00,
1780933,2011-10-14 00:00:00,,191151617,Pennsylvania,1-Philadelphia City (20 mi.),U,617.00,
1780893,2011-10-14 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),,52.00,
1780934,2011-10-14 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,104.00,
796219,2011-10-14 00:00:00,,191304208,Pennsylvania,1-Philadelphia City (20 mi.),5,296.00,
1780916,2011-10-14 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),,26.00,
1780937,2011-10-14 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,421.00,
1780779,2011-10-14 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,136.00,
1348457,2011-10-14 00:00:00,2013-05-01 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,4230.00,$635
1780894,2011-10-14 00:00:00,,19154,Pennsylvania,1-Philadelphia City (20 mi.),4,119.00,
1601311,2011-10-14 00:00:00,,193803932,Pennsylvania,2-Greater Philadelphia(70 mi.),3,84.00,
176533,2011-10-14 00:00:00,,197206119,Delaware,2-Greater Philadelphia(70 mi.),3,104.00,
1780866,2011-10-14 00:00:00,,891224744,Nevada,7-USA Balance,1,187.00,
1780908,2011-10-14 00:00:00,,94303,California,7-USA Balance,2,296.00,
1598710,2011-10-18 00:00:00,,080373003,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
2372024,2011-10-18 00:00:00,,08067,New Jersey,1-Philadelphia City (20 mi.),3,138.00,
966807,2011-10-18 00:00:00,,082472128,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
1781802,2011-10-18 00:00:00,,180551157,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1781739,2011-10-18 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1612065,2011-10-18 00:00:00,,19070,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
287755,2011-10-18 00:00:00,,190962511,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1309462,2011-10-18 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1781868,2011-10-18 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1781746,2011-10-18 00:00:00,,191262227,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
265717,2011-10-18 00:00:00,1992-04-13 00:00:00,193354055,Pennsylvania,2-Greater Philadelphia(70 mi.),3,54.00,$200
1665862,2011-10-18 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1781773,2011-10-18 00:00:00,,200071449,D.C.,4-DC (20 mi.),,0.00,
1782028,2011-10-19 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
1782175,2011-10-19 00:00:00,,174023770,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
1781983,2011-10-19 00:00:00,,18062,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1782127,2011-10-19 00:00:00,,18438,Pennsylvania,5-NEC (140 mi. from Philly),,0.00,
1782021,2011-10-19 00:00:00,,190101039,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
206454,2011-10-19 00:00:00,,19027,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1496441,2011-10-19 00:00:00,,190472593,Pennsylvania,2-Greater Philadelphia(70 mi.),3,0.00,
1781967,2011-10-19 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1476498,2011-10-19 00:00:00,,19115,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1782026,2011-10-19 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1782069,2011-10-19 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1782093,2011-10-19 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
743639,2011-10-19 00:00:00,,191303984,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
767337,2011-10-19 00:00:00,,193178939,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
123186,2011-10-19 00:00:00,,193801619,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1782034,2011-10-19 00:00:00,,19720,Delaware,2-Greater Philadelphia(70 mi.),,0.00,
1534523,2011-10-19 00:00:00,,775841366,Texas,7-USA Balance,,176.00,
1782640,2011-10-21 00:00:00,,08401,New Jersey,2-Greater Philadelphia(70 mi.),,222.00,
1782623,2011-10-21 00:00:00,,19056,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
72455,2011-10-21 00:00:00,,191031042,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1782839,2011-10-22 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),2,124.00,
1392235,2011-10-22 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
1783070,2011-10-23 00:00:00,,08520,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
1783295,2011-10-24 00:00:00,,175401101,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
574574,2011-10-24 00:00:00,2011-10-24 00:00:00,190866337,Pennsylvania,1-Philadelphia City (20 mi.),6,0.00,$10
1783255,2011-10-24 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1783338,2011-10-24 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1279433,2011-10-24 00:00:00,,19548,Pennsylvania,2-Greater Philadelphia(70 mi.),3,118.00,
1783619,2011-10-25 00:00:00,,07304,New Jersey,3-New York City (20 mi.),,0.00,
1322660,2011-10-25 00:00:00,,08079,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
279277,2011-10-25 00:00:00,,190262813,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1783584,2011-10-25 00:00:00,,191483632,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1284738,2011-10-26 00:00:00,,08084,New Jersey,1-Philadelphia City (20 mi.),,0.00,
633678,2011-10-26 00:00:00,,190643407,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1783976,2011-10-26 00:00:00,,194031359,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1784036,2011-10-27 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),4,110.00,
983215,2011-10-27 00:00:00,,191304152,Pennsylvania,1-Philadelphia City (20 mi.),,80.00,
719917,2011-10-27 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,138.00,
1654057,2011-10-27 00:00:00,,19149,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1782557,2011-10-28 00:00:00,,180182142,Pennsylvania,2-Greater Philadelphia(70 mi.),1,174.00,
40925,2011-10-28 00:00:00,,190201926,Pennsylvania,1-Philadelphia City (20 mi.),2,130.00,
1171637,2011-10-28 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,200.00,
243918,2011-10-28 00:00:00,,191263712,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1784654,2011-10-29 00:00:00,,17601,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
590089,2011-10-29 00:00:00,,191113411,Pennsylvania,1-Philadelphia City (20 mi.),3,51.50,
1784639,2011-10-29 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2181215,2011-11-04 00:00:00,,191303275,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1786454,2011-11-05 00:00:00,,10012,New York,3-New York City (20 mi.),2,420.00,
1786487,2011-11-05 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,162.00,
1242344,2011-11-07 00:00:00,,19462,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
254019,2011-11-09 00:00:00,,191036417,Pennsylvania,1-Philadelphia City (20 mi.),5,237.00,
278720,2011-11-15 00:00:00,,081071812,New Jersey,1-Philadelphia City (20 mi.),,0.00,
2325213,2011-11-15 00:00:00,,17543,Pennsylvania,2-Greater Philadelphia(70 mi.),,3903.50,
703141,2011-11-16 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),3,226.00,
92123,2011-11-17 00:00:00,,190872241,Pennsylvania,1-Philadelphia City (20 mi.),,141.50,
1790346,2011-11-18 00:00:00,,191061131,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1790326,2011-11-18 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1791494,2011-11-22 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1791457,2011-11-22 00:00:00,,191485708,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
756287,2011-11-25 00:00:00,,474057105,Indiana,7-USA Balance,,300.00,
374472,2011-11-28 00:00:00,,080851274,New Jersey,1-Philadelphia City (20 mi.),4,1006.00,
1573772,2011-11-28 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1438858,2011-11-28 00:00:00,,19124,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1792999,2011-11-28 00:00:00,2014-07-17 00:00:00,19144,Pennsylvania,1-Philadelphia City (20 mi.),4,2397.60,$40
695406,2011-11-28 00:00:00,,193553512,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
344507,2011-11-28 00:00:00,,194223250,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1793403,2011-11-29 00:00:00,,18103,Pennsylvania,2-Greater Philadelphia(70 mi.),3,180.00,
1794135,2011-12-01 00:00:00,,04071,Maine,7-USA Balance,5,428.00,
1794022,2011-12-01 00:00:00,,08053,New Jersey,1-Philadelphia City (20 mi.),,302.00,
1684503,2011-12-01 00:00:00,,085141633,New Jersey,2-Greater Philadelphia(70 mi.),5,3364.00,
1794104,2011-12-01 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),6,100.00,
1794094,2011-12-01 00:00:00,,08876,New Jersey,2-Greater Philadelphia(70 mi.),4,350.00,
1794127,2011-12-01 00:00:00,,10011,New York,3-New York City (20 mi.),,0.00,
1794240,2011-12-01 00:00:00,,112171906,New York,3-New York City (20 mi.),1,280.00,
1794048,2011-12-01 00:00:00,,152214009,Pennsylvania,7-USA Balance,1,306.00,
1794167,2011-12-01 00:00:00,,17112,Pennsylvania,5-NEC (140 mi. from Philly),,198.00,
1794149,2011-12-01 00:00:00,,17404,Pennsylvania,5-NEC (140 mi. from Philly),4,280.00,
1794066,2011-12-01 00:00:00,,180178705,Pennsylvania,2-Greater Philadelphia(70 mi.),5,258.00,
1794268,2011-12-01 00:00:00,,18960,Pennsylvania,2-Greater Philadelphia(70 mi.),2,470.00,
1655494,2011-12-01 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),3,20.00,
1382522,2011-12-01 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,368.00,
1732042,2011-12-01 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),,1996.00,
1794047,2011-12-01 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),1,176.00,
1771378,2011-12-01 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,164.00,
1341545,2011-12-01 00:00:00,,191482331,Pennsylvania,1-Philadelphia City (20 mi.),2,460.00,
1794067,2011-12-01 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),2,608.00,
1794045,2011-12-01 00:00:00,,19425,Pennsylvania,2-Greater Philadelphia(70 mi.),5,176.00,
1794247,2011-12-01 00:00:00,,195349250,Pennsylvania,2-Greater Philadelphia(70 mi.),3,230.00,
307838,2011-12-01 00:00:00,,198064629,Delaware,2-Greater Philadelphia(70 mi.),4,400.00,
1791824,2011-12-01 00:00:00,,207323592,Maryland,5-NEC (140 mi. from Philly),,252.00,
1794065,2011-12-01 00:00:00,,24382,Virginia,7-USA Balance,1,396.00,
1794241,2011-12-01 00:00:00,,92308,California,7-USA Balance,,162.00,
622623,2011-12-02 00:00:00,2012-03-12 00:00:00,080561211,New Jersey,1-Philadelphia City (20 mi.),3,898.00,$44
1794878,2011-12-02 00:00:00,2012-03-12 00:00:00,173441521,Pennsylvania,5-NEC (140 mi. from Philly),,164.00,$100
1366546,2011-12-02 00:00:00,,190272950,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
982878,2011-12-02 00:00:00,,194441037,Pennsylvania,1-Philadelphia City (20 mi.),4,132.00,
1347707,2011-12-02 00:00:00,,21921,Maryland,2-Greater Philadelphia(70 mi.),6,176.00,
2396391,2011-12-03 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),4,680.00,
456982,2011-12-03 00:00:00,,189021234,Pennsylvania,2-Greater Philadelphia(70 mi.),4,332.00,
1795278,2011-12-03 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,5784.00,
1780004,2011-12-03 00:00:00,,212095712,Maryland,5-NEC (140 mi. from Philly),,180.00,
1795209,2011-12-03 00:00:00,,30075,Georgia,7-USA Balance,5,164.00,
1733306,2011-12-03 00:00:00,,782552253,Texas,7-USA Balance,3,304.00,
1795505,2011-12-04 00:00:00,,06119,Connecticut,6-NEC (210 mi. from Philly),3,116.00,
1735420,2011-12-04 00:00:00,,11768,New York,5-NEC (140 mi. from Philly),U,374.00,
1795637,2011-12-04 00:00:00,,19041,Pennsylvania,1-Philadelphia City (20 mi.),2,10.00,
1795618,2011-12-04 00:00:00,,22302,Virginia,4-DC (20 mi.),5,79.00,
1795731,2011-12-05 00:00:00,,189402616,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
336955,2011-12-05 00:00:00,,191024215,Pennsylvania,1-Philadelphia City (20 mi.),5,700.00,
1795747,2011-12-05 00:00:00,,191076152,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1795866,2011-12-05 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),,260.00,
1795717,2011-12-05 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),6,388.00,
1795755,2011-12-05 00:00:00,,950602317,California,7-USA Balance,,0.00,
1574823,2011-12-06 00:00:00,,18964,Pennsylvania,2-Greater Philadelphia(70 mi.),3,104.00,
2417631,2011-12-06 00:00:00,,19312,Pennsylvania,1-Philadelphia City (20 mi.),,158.00,
1796419,2011-12-06 00:00:00,,80401,Colorado,7-USA Balance,5,390.00,
1797194,2011-12-08 00:00:00,,06870,Connecticut,5-NEC (140 mi. from Philly),5,620.00,
1445686,2011-12-08 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),5,304.00,
1796972,2011-12-08 00:00:00,,191036561,Pennsylvania,1-Philadelphia City (20 mi.),,176.00,
1541871,2011-12-08 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),,278.00,
1144703,2011-12-08 00:00:00,,191481649,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1796875,2011-12-08 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),4,753.00,
231026,2011-12-08 00:00:00,,194604607,Pennsylvania,2-Greater Philadelphia(70 mi.),4,135.00,
1733734,2011-12-08 00:00:00,,19703,Delaware,1-Philadelphia City (20 mi.),U,1373.00,
115586,2011-12-09 00:00:00,,191303112,Pennsylvania,1-Philadelphia City (20 mi.),4,1355.00,
1496194,2011-12-10 00:00:00,,190384113,Pennsylvania,1-Philadelphia City (20 mi.),4,888.00,
263270,2011-12-11 00:00:00,,080571887,New Jersey,1-Philadelphia City (20 mi.),7,258.00,
394298,2011-12-11 00:00:00,,130573116,New York,7-USA Balance,4,304.00,
1798004,2011-12-11 00:00:00,,27882,North Carolina,7-USA Balance,3,164.00,
1798362,2011-12-12 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),3,258.00,
1793217,2011-12-12 00:00:00,,17347,Pennsylvania,5-NEC (140 mi. from Philly),3,230.00,
1365743,2011-12-12 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),7,204.00,
640613,2011-12-13 00:00:00,,081081601,New Jersey,1-Philadelphia City (20 mi.),,280.00,
1798742,2011-12-13 00:00:00,,191283202,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
687595,2011-12-13 00:00:00,,194461420,Pennsylvania,2-Greater Philadelphia(70 mi.),,0.00,
1798856,2011-12-13 00:00:00,,21811,Maryland,5-NEC (140 mi. from Philly),,200.00,
1799182,2011-12-13 00:00:00,,900462605,California,7-USA Balance,6,230.00,
479895,2011-12-14 00:00:00,,189761910,Pennsylvania,2-Greater Philadelphia(70 mi.),4,116.00,
1654156,2011-12-14 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),4,80.00,
1474546,2011-12-14 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),5,280.00,
1799684,2011-12-14 00:00:00,,19075,Pennsylvania,1-Philadelphia City (20 mi.),,222.00,
1726240,2011-12-14 00:00:00,,19118,Pennsylvania,1-Philadelphia City (20 mi.),2,886.00,
682665,2011-12-14 00:00:00,,191461321,Pennsylvania,1-Philadelphia City (20 mi.),4,230.00,
1799311,2011-12-14 00:00:00,,193411473,Pennsylvania,2-Greater Philadelphia(70 mi.),,164.00,
373200,2011-12-15 00:00:00,,080545924,New Jersey,1-Philadelphia City (20 mi.),5,530.00,
1361389,2011-12-15 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),7,304.00,
1799852,2011-12-15 00:00:00,,191302542,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
336981,2011-12-15 00:00:00,,193421761,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
1799819,2011-12-15 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),3,78.00,
739268,2011-12-16 00:00:00,,080041964,New Jersey,2-Greater Philadelphia(70 mi.),3,70.00,
2346109,2011-12-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,376.00,
2383242,2011-12-16 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),3,882.50,
1801278,2011-12-17 00:00:00,,18103,Pennsylvania,2-Greater Philadelphia(70 mi.),1,456.00,
1422094,2011-12-17 00:00:00,,19081,Pennsylvania,1-Philadelphia City (20 mi.),5,690.40,
1364955,2011-12-17 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),3,746.00,
1707149,2011-12-17 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,78.00,
1801639,2011-12-18 00:00:00,2020-05-27 00:00:00,07704,New Jersey,2-Greater Philadelphia(70 mi.),6,2146.00,$500
1788229,2011-12-18 00:00:00,,08008,New Jersey,2-Greater Philadelphia(70 mi.),4,402.00,
1928621,2011-12-18 00:00:00,,08077,New Jersey,1-Philadelphia City (20 mi.),5,40.00,
1801358,2011-12-18 00:00:00,,082032700,New Jersey,2-Greater Philadelphia(70 mi.),7,450.00,
1801464,2011-12-18 00:00:00,,19350,Pennsylvania,2-Greater Philadelphia(70 mi.),3,204.00,
1169512,2011-12-18 00:00:00,,194647510,Pennsylvania,2-Greater Philadelphia(70 mi.),U,368.00,
1409748,2011-12-18 00:00:00,,34695,Florida,7-USA Balance,,100.00,
1801578,2011-12-18 00:00:00,,63131,Missouri,7-USA Balance,6,260.00,
1802292,2011-12-19 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),4,304.00,
1802249,2011-12-19 00:00:00,,19044,Pennsylvania,1-Philadelphia City (20 mi.),2,326.00,
1802163,2011-12-19 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),3,20.00,
1802032,2011-12-19 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,164.00,
1802131,2011-12-19 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),,40.00,
1160928,2011-12-19 00:00:00,,19406,Pennsylvania,1-Philadelphia City (20 mi.),4,252.00,
1792903,2011-12-19 00:00:00,,19475,Pennsylvania,2-Greater Philadelphia(70 mi.),,200.00,
1172092,2011-12-20 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),2,264.00,
1802611,2011-12-20 00:00:00,,10019,New York,3-New York City (20 mi.),5,642.00,
1802506,2011-12-20 00:00:00,,18974,Pennsylvania,1-Philadelphia City (20 mi.),4,1026.00,
1802686,2011-12-20 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),2,304.00,
1802652,2011-12-20 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),3,42.00,
1621794,2011-12-20 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),3,258.00,
809643,2011-12-20 00:00:00,,193353682,Pennsylvania,2-Greater Philadelphia(70 mi.),5,304.00,
982316,2011-12-21 00:00:00,,080485051,New Jersey,1-Philadelphia City (20 mi.),,3292.90,
361023,2011-12-21 00:00:00,,08302,New Jersey,2-Greater Philadelphia(70 mi.),3,176.00,
558594,2011-12-21 00:00:00,,189142637,Pennsylvania,2-Greater Philadelphia(70 mi.),4,3404.00,
1803125,2011-12-21 00:00:00,,190382905,Pennsylvania,1-Philadelphia City (20 mi.),2,198.00,
1351322,2011-12-21 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),4,176.00,
