owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value
2181735,2014-02-14 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),3,349.00
658594,2014-05-03 00:00:00,2015-05-14 00:00:00,080559187,New Jersey,1-Philadelphia City (20 mi.),1,348.00
2232039,2014-09-30 00:00:00,,190851447,Pennsylvania,1-Philadelphia City (20 mi.),3,348.00
2200126,2014-04-30 00:00:00,,49565,,8-Foreign,,348.00
65310,2014-06-10 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),,347.50
1616128,2014-09-12 00:00:00,,19426,Pennsylvania,2-Greater Philadelphia(70 mi.),3,347.00
2193278,2014-03-28 00:00:00,,08721,New Jersey,2-Greater Philadelphia(70 mi.),3,346.00
815502,2014-03-04 00:00:00,,189513116,Pennsylvania,2-Greater Philadelphia(70 mi.),3,346.00
192236,2014-04-07 00:00:00,,190101241,Pennsylvania,1-Philadelphia City (20 mi.),5,346.00
588652,2014-02-23 00:00:00,,190631130,Pennsylvania,1-Philadelphia City (20 mi.),4,346.00
2193813,2014-03-30 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),4,346.00
2193120,2014-03-27 00:00:00,,19086,Pennsylvania,1-Philadelphia City (20 mi.),4,346.00
709852,2014-03-22 00:00:00,,191114536,Pennsylvania,1-Philadelphia City (20 mi.),2,346.00
2186327,2014-03-04 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),3,346.00
1709667,2014-04-22 00:00:00,,19810,Delaware,2-Greater Philadelphia(70 mi.),4,346.00
2185618,2014-03-02 00:00:00,,21117,Maryland,5-NEC (140 mi. from Philly),4,346.00
2141509,2014-08-26 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,345.00
2377714,2014-02-11 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,344.00
2175485,2014-01-21 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,342.00
2264594,2014-12-01 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,341.00
65604,2014-06-27 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),,340.80
1229594,2014-10-02 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),4,340.00
1410838,2014-03-08 00:00:00,,22314,Virginia,4-DC (20 mi.),4,339.00
1447369,2014-09-29 00:00:00,,080333508,New Jersey,1-Philadelphia City (20 mi.),8,338.00
225534,2014-08-30 00:00:00,,08505,New Jersey,2-Greater Philadelphia(70 mi.),2,338.00
2234377,2014-10-07 00:00:00,,10530,New York,5-NEC (140 mi. from Philly),5,338.00
2161292,2014-09-19 00:00:00,,14850,Pennsylvania,6-NEC (210 mi. from Philly),2,338.00
2178480,2014-02-03 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),3,338.00
167931,2014-10-03 00:00:00,,191064129,Pennsylvania,1-Philadelphia City (20 mi.),4,338.00
255962,2014-09-20 00:00:00,,191152005,Pennsylvania,1-Philadelphia City (20 mi.),2,338.00
411716,2014-08-27 00:00:00,,191283718,Pennsylvania,1-Philadelphia City (20 mi.),3,338.00
1240755,2014-10-11 00:00:00,,194751613,Pennsylvania,2-Greater Philadelphia(70 mi.),3,338.00
2229582,2014-09-23 00:00:00,,21409,Maryland,5-NEC (140 mi. from Philly),4,338.00
2259971,2014-11-21 00:00:00,,22101,Virginia,4-DC (20 mi.),6,338.00
2278705,2014-12-25 00:00:00,,29926,South Carolina,7-USA Balance,U,338.00
2255819,2014-11-11 00:00:00,,48103,Michigan,7-USA Balance,4,338.00
408606,2014-10-01 00:00:00,,945302563,California,7-USA Balance,5,338.00
2227330,2014-09-15 00:00:00,,179612331,Pennsylvania,2-Greater Philadelphia(70 mi.),3,336.00
1620464,2014-09-25 00:00:00,,18944,Pennsylvania,2-Greater Philadelphia(70 mi.),U,336.00
461785,2014-09-27 00:00:00,2018-05-05 00:00:00,18976,Pennsylvania,2-Greater Philadelphia(70 mi.),3,336.00
2379657,2014-09-30 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),1,336.00
2123056,2014-01-27 00:00:00,,191473042,Pennsylvania,1-Philadelphia City (20 mi.),4,336.00
2081403,2014-01-24 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),,336.00
2228031,2014-09-18 00:00:00,,19446,Pennsylvania,2-Greater Philadelphia(70 mi.),4,336.00
1561607,2014-08-14 00:00:00,,19040,Pennsylvania,1-Philadelphia City (20 mi.),4,332.00
1586819,2014-04-23 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),3,332.00
1484185,2014-09-16 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,332.00
2177900,2014-02-01 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),4,330.00
2195294,2014-04-03 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,330.00
1185184,2014-02-02 00:00:00,,19320,Pennsylvania,2-Greater Philadelphia(70 mi.),U,330.00
2197760,2014-04-15 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),2,329.00
2184197,2014-02-24 00:00:00,,17036,Pennsylvania,5-NEC (140 mi. from Philly),3,329.00
97330,2014-01-30 00:00:00,,193558628,Pennsylvania,2-Greater Philadelphia(70 mi.),5,329.00
2118506,2014-05-02 00:00:00,,191461503,Pennsylvania,1-Philadelphia City (20 mi.),U,328.00
689969,2014-09-29 00:00:00,,19152,Pennsylvania,1-Philadelphia City (20 mi.),U,328.00
1238527,2014-08-14 00:00:00,,20036,D.C.,4-DC (20 mi.),4,327.00
2176666,2014-01-28 00:00:00,,021272284,Massachusetts,7-USA Balance,4,326.00
491923,2014-03-10 00:00:00,,080081150,New Jersey,2-Greater Philadelphia(70 mi.),5,326.00
2172365,2014-01-12 00:00:00,2014-07-17 00:00:00,08012,New Jersey,1-Philadelphia City (20 mi.),U,326.00
1519690,2014-02-07 00:00:00,,08022,New Jersey,2-Greater Philadelphia(70 mi.),5,326.00
491635,2014-02-11 00:00:00,,080332751,New Jersey,1-Philadelphia City (20 mi.),4,326.00
479186,2014-01-17 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),4,326.00
571123,2014-02-01 00:00:00,,08036,New Jersey,1-Philadelphia City (20 mi.),4,326.00
2182000,2014-02-14 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),4,326.00
2177295,2014-01-30 00:00:00,,08060,New Jersey,2-Greater Philadelphia(70 mi.),4,326.00
2199063,2014-04-24 00:00:00,,08065,New Jersey,1-Philadelphia City (20 mi.),2,326.00
667629,2014-01-15 00:00:00,,080711551,New Jersey,1-Philadelphia City (20 mi.),3,326.00
2153170,2014-04-22 00:00:00,,08406,New Jersey,2-Greater Philadelphia(70 mi.),4,326.00
1789305,2014-04-16 00:00:00,,08558,New Jersey,2-Greater Philadelphia(70 mi.),4,326.00
2170703,2014-01-05 00:00:00,,08801,New Jersey,2-Greater Philadelphia(70 mi.),5,326.00
2194659,2014-04-02 00:00:00,,17078,Pennsylvania,5-NEC (140 mi. from Philly),3,326.00
2172683,2014-01-13 00:00:00,,18355,Pennsylvania,5-NEC (140 mi. from Philly),3,326.00
660160,2014-04-15 00:00:00,,189209250,Pennsylvania,2-Greater Philadelphia(70 mi.),4,326.00
2138669,2014-02-07 00:00:00,,19004,Pennsylvania,1-Philadelphia City (20 mi.),5,326.00
215792,2014-02-02 00:00:00,,190083126,Pennsylvania,1-Philadelphia City (20 mi.),4,326.00
2197508,2014-04-14 00:00:00,,190532378,Pennsylvania,1-Philadelphia City (20 mi.),4,326.00
485054,2014-02-11 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),5,326.00
2170278,2014-01-03 00:00:00,,190872731,Pennsylvania,1-Philadelphia City (20 mi.),3,326.00
2181214,2014-02-12 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),2,326.00
532796,2014-05-01 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,326.00
1984219,2014-04-06 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,326.00
358308,2014-04-20 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),,326.00
1781958,2014-01-08 00:00:00,,191064743,Pennsylvania,1-Philadelphia City (20 mi.),U,326.00
704832,2014-01-11 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),4,326.00
2198348,2014-04-18 00:00:00,,19123,Pennsylvania,1-Philadelphia City (20 mi.),1,326.00
1551675,2014-02-09 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,326.00
2196179,2014-04-07 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,326.00
2196542,2014-04-08 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,326.00
1630645,2014-02-11 00:00:00,,191304213,Pennsylvania,1-Philadelphia City (20 mi.),3,326.00
1218553,2014-01-30 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),4,326.00
384389,2014-09-23 00:00:00,,193353352,Pennsylvania,2-Greater Philadelphia(70 mi.),5,326.00
2193296,2014-03-28 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),U,326.00
2176181,2014-01-27 00:00:00,,19390,Pennsylvania,2-Greater Philadelphia(70 mi.),3,326.00
2196951,2014-04-10 00:00:00,,19406,Pennsylvania,1-Philadelphia City (20 mi.),U,326.00
643301,2014-02-13 00:00:00,,194622688,Pennsylvania,1-Philadelphia City (20 mi.),3,326.00
2197929,2014-04-16 00:00:00,,23116,Virginia,6-NEC (210 mi. from Philly),4,326.00
2200062,2014-04-29 00:00:00,,24220100,,8-Foreign,,326.00
2174997,2014-01-20 00:00:00,,263,,8-Foreign,U,326.00
2185701,2014-03-02 00:00:00,,37660,Tennessee,7-USA Balance,4,326.00
2183316,2014-02-20 00:00:00,,48104,Michigan,7-USA Balance,4,326.00
2180395,2014-02-10 00:00:00,,60069,Illinois,7-USA Balance,3,326.00
343484,2014-07-17 00:00:00,,191303010,Pennsylvania,1-Philadelphia City (20 mi.),,324.00
2170159,2014-01-02 00:00:00,,10024,New York,3-New York City (20 mi.),3,322.00
2030045,2014-08-18 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),4,321.00
113548,2014-01-30 00:00:00,,191303004,Pennsylvania,1-Philadelphia City (20 mi.),4,321.00
2408692,2014-09-26 00:00:00,,19018,Pennsylvania,1-Philadelphia City (20 mi.),4,320.00
2231683,2014-09-28 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),4,320.00
2263326,2014-11-30 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),3,320.00
2188702,2014-03-15 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,320.00
2232490,2014-10-01 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),3,319.00
2275916,2014-12-20 00:00:00,,07005,New Jersey,5-NEC (140 mi. from Philly),3,318.00
1938200,2014-08-13 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),U,318.00
198458,2014-09-03 00:00:00,2020-04-16 00:00:00,080558914,New Jersey,1-Philadelphia City (20 mi.),3,318.00
2277821,2014-12-23 00:00:00,,08203,New Jersey,2-Greater Philadelphia(70 mi.),3,318.00
2270410,2014-12-12 00:00:00,,08822,New Jersey,2-Greater Philadelphia(70 mi.),5,318.00
2179728,2014-02-07 00:00:00,,112346114,New York,3-New York City (20 mi.),3,318.00
2220233,2014-08-20 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),5,318.00
586032,2014-03-21 00:00:00,,189741757,Pennsylvania,1-Philadelphia City (20 mi.),,318.00
723177,2014-04-02 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),5,318.00
624056,2014-08-27 00:00:00,,191024212,Pennsylvania,1-Philadelphia City (20 mi.),4,318.00
2220911,2014-08-25 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),3,318.00
1935231,2014-09-17 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),2,318.00
241955,2014-03-28 00:00:00,,191471942,Pennsylvania,1-Philadelphia City (20 mi.),U,318.00
2149619,2014-08-13 00:00:00,,19382,Pennsylvania,2-Greater Philadelphia(70 mi.),4,318.00
2229027,2014-09-21 00:00:00,,19802,Delaware,2-Greater Philadelphia(70 mi.),3,318.00
409579,2014-02-11 00:00:00,2018-02-15 00:00:00,198023814,Delaware,2-Greater Philadelphia(70 mi.),3,318.00
2211324,2014-08-13 00:00:00,,22307,Virginia,4-DC (20 mi.),4,318.00
2220664,2014-08-23 00:00:00,,60517,Illinois,7-USA Balance,4,318.00
2219276,2014-08-13 00:00:00,,90035,California,7-USA Balance,6,318.00
1239501,2014-04-15 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),5,316.00
205450,2014-09-26 00:00:00,,190961715,Pennsylvania,1-Philadelphia City (20 mi.),5,316.00
1341340,2014-09-25 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,316.00
2231395,2014-09-27 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,316.00
2204336,2014-05-22 00:00:00,,100162870,New York,3-New York City (20 mi.),,315.00
1587082,2014-03-20 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),4,315.00
402822,2014-08-13 00:00:00,,080031103,New Jersey,1-Philadelphia City (20 mi.),4,314.00
2224514,2014-09-07 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),2,314.00
2034314,2014-08-13 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,314.00
2227515,2014-09-16 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),3,314.00
2219506,2014-08-15 00:00:00,,04915,Maine,7-USA Balance,3,313.00
2173301,2014-01-15 00:00:00,,200031517,D.C.,4-DC (20 mi.),,312.00
1009956,2014-01-17 00:00:00,,190387528,Pennsylvania,1-Philadelphia City (20 mi.),4,310.00
796975,2014-03-02 00:00:00,,082043131,New Jersey,2-Greater Philadelphia(70 mi.),3,309.00
204851,2014-04-24 00:00:00,,19096,Pennsylvania,1-Philadelphia City (20 mi.),,309.00
2200747,2014-05-02 00:00:00,,21409,Maryland,5-NEC (140 mi. from Philly),U,309.00
1723610,2014-09-27 00:00:00,,19064,Pennsylvania,1-Philadelphia City (20 mi.),4,308.00
2414334,2014-08-29 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,308.00
2181650,2014-02-13 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),3,308.00
2219248,2014-08-13 00:00:00,,80636,,8-Foreign,,308.00
2230477,2014-09-25 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),1,307.50
2230532,2014-09-25 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,307.00
1667095,2014-03-22 00:00:00,,021504018,Massachusetts,7-USA Balance,1,306.00
2019235,2014-01-17 00:00:00,,08003,New Jersey,1-Philadelphia City (20 mi.),3,306.00
384377,2014-01-30 00:00:00,,080333200,New Jersey,1-Philadelphia City (20 mi.),3,306.00
2178664,2014-02-04 00:00:00,,080573897,New Jersey,1-Philadelphia City (20 mi.),4,306.00
2174145,2014-01-17 00:00:00,,08226,New Jersey,2-Greater Philadelphia(70 mi.),4,306.00
966384,2014-03-27 00:00:00,,08343,New Jersey,2-Greater Philadelphia(70 mi.),4,306.00
2178224,2014-02-02 00:00:00,,14905,New York,6-NEC (210 mi. from Philly),2,306.00
2082669,2014-01-23 00:00:00,,18976,Pennsylvania,2-Greater Philadelphia(70 mi.),3,306.00
1334367,2014-03-13 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),4,306.00
964328,2014-01-25 00:00:00,,190387222,Pennsylvania,1-Philadelphia City (20 mi.),3,306.00
2199305,2014-04-25 00:00:00,,190721848,Pennsylvania,1-Philadelphia City (20 mi.),3,306.00
2177557,2014-01-31 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,306.00
2180681,2014-02-10 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),6,306.00
2199845,2014-04-28 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),,306.00
2195501,2014-04-07 00:00:00,,191033863,Pennsylvania,1-Philadelphia City (20 mi.),U,306.00
1891445,2014-04-15 00:00:00,,191034565,Pennsylvania,1-Philadelphia City (20 mi.),4,306.00
1669147,2014-02-12 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),2,306.00
2195642,2014-04-05 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,306.00
247180,2014-04-01 00:00:00,,191064153,Pennsylvania,1-Philadelphia City (20 mi.),4,306.00
456393,2014-01-17 00:00:00,,191232823,Pennsylvania,1-Philadelphia City (20 mi.),4,306.00
2062502,2014-02-06 00:00:00,,191233271,Pennsylvania,1-Philadelphia City (20 mi.),3,306.00
1462936,2014-02-08 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),3,306.00
2182054,2014-02-14 00:00:00,,191463126,Pennsylvania,1-Philadelphia City (20 mi.),U,306.00
2180266,2014-02-09 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,306.00
2137085,2014-02-07 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,306.00
1553422,2014-04-04 00:00:00,,19438,Pennsylvania,2-Greater Philadelphia(70 mi.),U,306.00
1390110,2014-02-14 00:00:00,,19444,Pennsylvania,1-Philadelphia City (20 mi.),6,306.00
2186485,2014-03-05 00:00:00,,221,,8-Foreign,,306.00
2179560,2014-02-07 00:00:00,,24001,,8-Foreign,,306.00
2179779,2014-02-07 00:00:00,,314053419,Georgia,7-USA Balance,3,306.00
2198785,2014-04-22 00:00:00,,532021915,Wisconsin,7-USA Balance,2,306.00
2199951,2014-04-29 00:00:00,,61695,,8-Foreign,U,306.00
2177764,2014-02-01 00:00:00,,950709779,California,7-USA Balance,U,306.00
475475,2014-02-05 00:00:00,,191302511,Pennsylvania,1-Philadelphia City (20 mi.),,304.00
2135984,2014-03-22 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),3,303.00
2199165,2014-04-24 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),4,303.00
954376,2014-01-26 00:00:00,,184118863,Pennsylvania,5-NEC (140 mi. from Philly),5,302.00
1337237,2014-09-03 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),4,300.00
1784238,2014-01-13 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,300.00
2230314,2014-09-25 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),1,300.00
2417891,2014-12-22 00:00:00,,19807,Delaware,2-Greater Philadelphia(70 mi.),5,300.00
2196540,2014-04-08 00:00:00,,088091056,New Jersey,2-Greater Philadelphia(70 mi.),3,299.00
2231054,2014-09-26 00:00:00,,08901,New Jersey,2-Greater Philadelphia(70 mi.),U,299.00
2254926,2014-11-08 00:00:00,2020-08-20 00:00:00,21403,Maryland,5-NEC (140 mi. from Philly),3,299.00
2235310,2014-10-10 00:00:00,,01053,Massachusetts,6-NEC (210 mi. from Philly),4,298.00
697144,2014-09-04 00:00:00,,080041357,New Jersey,2-Greater Philadelphia(70 mi.),U,298.00
2270538,2014-12-12 00:00:00,,08012,New Jersey,1-Philadelphia City (20 mi.),3,298.00
261540,2014-09-17 00:00:00,,084062931,New Jersey,2-Greater Philadelphia(70 mi.),4,298.00
2226602,2014-09-12 00:00:00,,10036,New York,3-New York City (20 mi.),2,298.00
1791830,2014-09-15 00:00:00,,11545,New York,5-NEC (140 mi. from Philly),U,298.00
2268074,2014-12-07 00:00:00,,17055,Pennsylvania,5-NEC (140 mi. from Philly),4,298.00
307889,2014-11-29 00:00:00,,189013637,Pennsylvania,2-Greater Philadelphia(70 mi.),4,298.00
2338109,2014-09-18 00:00:00,2015-08-03 00:00:00,18934,Pennsylvania,2-Greater Philadelphia(70 mi.),3,298.00
2050587,2014-10-10 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),6,298.00
411168,2014-11-26 00:00:00,,190642525,Pennsylvania,1-Philadelphia City (20 mi.),4,298.00
1792307,2014-08-13 00:00:00,,19085,Pennsylvania,1-Philadelphia City (20 mi.),6,298.00
2231880,2014-09-29 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00
2221072,2014-08-27 00:00:00,,19102,,8-Foreign,,298.00
2229325,2014-09-22 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00
1928649,2014-10-02 00:00:00,,191046170,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00
1309780,2014-09-26 00:00:00,,191061421,Pennsylvania,1-Philadelphia City (20 mi.),3,298.00
2173304,2014-09-26 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),4,298.00
2231707,2014-09-28 00:00:00,2019-01-22 00:00:00,19123,Pennsylvania,1-Philadelphia City (20 mi.),2,298.00
759647,2014-09-24 00:00:00,,191284502,Pennsylvania,1-Philadelphia City (20 mi.),4,298.00
2280149,2014-12-30 00:00:00,,19403,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00
2221813,2014-09-01 00:00:00,,55102,Minnesota,7-USA Balance,3,298.00
2280384,2014-12-31 00:00:00,,63005,Missouri,7-USA Balance,4,298.00
2229706,2014-09-23 00:00:00,,787014173,Texas,7-USA Balance,U,298.00
2199558,2014-04-26 00:00:00,,021402470,Massachusetts,7-USA Balance,U,296.00
2208365,2014-06-09 00:00:00,,100236757,New York,3-New York City (20 mi.),3,296.00
2257879,2014-11-17 00:00:00,,13203,New York,7-USA Balance,2,296.00
1575045,2014-04-18 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),4,296.00
202641,2014-04-27 00:00:00,,19073,Pennsylvania,1-Philadelphia City (20 mi.),6,296.00
1389712,2014-04-17 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),3,296.00
2223283,2014-08-01 00:00:00,,190812407,Pennsylvania,1-Philadelphia City (20 mi.),4,294.00
2178802,2014-02-05 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,294.00
425842,2014-04-27 00:00:00,2018-05-03 00:00:00,19146,Pennsylvania,1-Philadelphia City (20 mi.),3,294.00
2197224,2014-04-11 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,293.00
2205528,2014-05-30 00:00:00,,786266931,Texas,7-USA Balance,3,293.00
2380953,2014-06-11 00:00:00,2017-02-11 00:00:00,189742902,Pennsylvania,1-Philadelphia City (20 mi.),4,292.00
2189852,2014-03-15 00:00:00,,10707,New York,3-New York City (20 mi.),4,291.00
1242151,2014-04-23 00:00:00,,19002,Pennsylvania,1-Philadelphia City (20 mi.),3,291.00
2184947,2014-04-19 00:00:00,,19380,Pennsylvania,2-Greater Philadelphia(70 mi.),3,291.00
2219970,2014-08-18 00:00:00,,07090,New Jersey,2-Greater Philadelphia(70 mi.),5,290.00
2220684,2014-08-23 00:00:00,,10024,New York,3-New York City (20 mi.),4,290.00
1769114,2014-02-12 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),4,290.00
2173872,2014-01-16 00:00:00,,10002,New York,3-New York City (20 mi.),2,289.00
745294,2014-01-05 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),U,289.00
327334,2014-06-10 00:00:00,,191301227,Pennsylvania,1-Philadelphia City (20 mi.),3,289.00
1175366,2014-02-12 00:00:00,2018-05-09 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),3,287.00
683214,2014-02-04 00:00:00,,080032219,New Jersey,1-Philadelphia City (20 mi.),4,286.00
2192538,2014-03-25 00:00:00,,08270,New Jersey,2-Greater Philadelphia(70 mi.),2,286.00
2063232,2014-04-03 00:00:00,,08518,New Jersey,2-Greater Philadelphia(70 mi.),U,286.00
2177310,2014-01-31 00:00:00,,113725358,New York,3-New York City (20 mi.),4,286.00
125246,2014-04-30 00:00:00,,190062200,Pennsylvania,1-Philadelphia City (20 mi.),4,286.00
2188487,2014-03-11 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),2,286.00
2195292,2014-04-06 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),4,286.00
1514017,2014-01-27 00:00:00,,19047,Pennsylvania,2-Greater Philadelphia(70 mi.),4,286.00
52565,2014-09-26 00:00:00,,190872358,Pennsylvania,1-Philadelphia City (20 mi.),5,286.00
1981417,2014-03-11 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),3,286.00
1638079,2014-02-18 00:00:00,,191475025,Pennsylvania,1-Philadelphia City (20 mi.),2,286.00
1408088,2014-02-07 00:00:00,,194281885,Pennsylvania,1-Philadelphia City (20 mi.),5,286.00
2184047,2014-02-23 00:00:00,,27609,North Carolina,7-USA Balance,3,286.00
2180826,2014-02-11 00:00:00,,72113,Arkansas,7-USA Balance,,285.00
2176083,2014-01-26 00:00:00,,19025,Pennsylvania,1-Philadelphia City (20 mi.),4,284.00
2177016,2014-01-30 00:00:00,,17102,Pennsylvania,5-NEC (140 mi. from Philly),2,282.00
2186549,2014-03-05 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),3,282.00
1446957,2014-01-30 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),4,282.00
804776,2014-11-08 00:00:00,,087332525,New Jersey,2-Greater Philadelphia(70 mi.),3,281.00
2229034,2014-09-21 00:00:00,,18901,Pennsylvania,2-Greater Philadelphia(70 mi.),4,281.00
2180379,2014-02-09 00:00:00,,18972,Pennsylvania,2-Greater Philadelphia(70 mi.),4,281.00
2276506,2014-12-21 00:00:00,,19401,Pennsylvania,1-Philadelphia City (20 mi.),3,281.00
2219749,2014-08-16 00:00:00,,19709,Delaware,2-Greater Philadelphia(70 mi.),2,281.00
1577419,2014-09-18 00:00:00,,19003,Pennsylvania,1-Philadelphia City (20 mi.),3,280.00
2171704,2014-01-09 00:00:00,,19063,Pennsylvania,1-Philadelphia City (20 mi.),3,280.00
2146256,2014-01-29 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),1,280.00
593828,2014-09-04 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,280.00
2196372,2014-04-08 00:00:00,,M9N1K3,Ontario,8-Foreign,U,279.00
2229470,2014-09-22 00:00:00,,080552357,New Jersey,1-Philadelphia City (20 mi.),U,278.00
2233426,2014-10-04 00:00:00,,08611,New Jersey,2-Greater Philadelphia(70 mi.),2,278.00
2268616,2014-12-08 00:00:00,,18062,Pennsylvania,2-Greater Philadelphia(70 mi.),3,278.00
1299479,2014-09-13 00:00:00,,190721429,Pennsylvania,1-Philadelphia City (20 mi.),,278.00
1169802,2014-09-13 00:00:00,,19116,Pennsylvania,1-Philadelphia City (20 mi.),U,278.00
1460173,2014-09-04 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),5,278.00
2227605,2014-09-16 00:00:00,,19320,Pennsylvania,2-Greater Philadelphia(70 mi.),U,278.00
345051,2014-09-22 00:00:00,,193802209,Pennsylvania,2-Greater Philadelphia(70 mi.),,278.00
2257152,2014-11-15 00:00:00,,20715,Maryland,4-DC (20 mi.),U,278.00
1801520,2014-04-10 00:00:00,,08034,New Jersey,1-Philadelphia City (20 mi.),3,277.00
2020076,2014-09-28 00:00:00,,08062,New Jersey,1-Philadelphia City (20 mi.),3,276.00
2277603,2014-12-23 00:00:00,,08221,New Jersey,2-Greater Philadelphia(70 mi.),5,276.00
