owner_no,order_dt,Count of order_no,channel_desc,MOS_desc,delivery_desc,tot_ticket_paid_amt,tot_contribution_paid_amt,facility_desc,prod_season_desc,num_seats_pur
971228,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$858,$0,Academy of Music,The Elixir of Love,2
971233,2015-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,Cold Mountain,2
971233,2015-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,La traviata,2
971233,2015-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,The Elixir of Love,2
971237,2015-09-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$212,$0,Academy of Music,La traviata,4
971248,2015-02-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,General Admission,CIR Master Class,1
971260,2015-01-20 00:00:00,1,Phone,Ticketing,OP - US Mail,$67,$0,Academy of Music,Oscar,1
971260,2015-09-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971272,2015-03-17 00:00:00,1,Email,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
971272,2015-09-01 00:00:00,1,Email,Ticketing,VIP,$56,$0,General Admission,ANDY: A Popera,2
971272,2015-10-06 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,La traviata,2
971272,2015-10-06 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music Ballroom,Reception Passes,2
971272,2015-01-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971272,2015-03-10 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
971272,2015-03-14 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$951,$0,Academy of Music,Cold Mountain,2
971272,2015-03-14 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$951,$0,Academy of Music,La traviata,2
971272,2015-03-14 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$951,$0,Academy of Music,The Elixir of Love,2
971272,2015-03-14 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$951,$0,General Admission,$50 Bonus Voucher,2
971272,2015-03-14 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$951,$0,Perelman Theater,Capriccio,2
971277,2015-08-08 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$207,$0,Academy of Music,La traviata,3
971281,2015-02-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,0
971281,2015-02-05 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,0
971283,2015-02-02 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971283,2015-04-23 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
971283,2015-09-17 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971283,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,Cold Mountain,2
971283,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,La traviata,2
971283,2015-03-18 00:00:00,1,Mail,Ticketing,OP - US Mail,$198,$0,Academy of Music,The Elixir of Love,2
971289,2015-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$717,$0,Academy of Music,Cold Mountain,2
971289,2015-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$717,$0,Academy of Music,La traviata,2
971289,2015-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$717,$0,Academy of Music,The Elixir of Love,2
971289,2015-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$717,$0,General Admission,$50 Bonus Voucher,2
971289,2015-03-13 00:00:00,1,Mail,Ticketing,OP - US Mail,$717,$0,Perelman Theater,Capriccio,2
971289,2015-02-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$20,$0,Academy of Music,Don Carlo,2
971289,2015-02-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$20,$0,G/A 6000,In Recital: EO/MR,2
971289,2015-03-19 00:00:00,1,Phone,Ticketing,OP - US Mail,($20),$0,G/A 6000,In Recital: EO/MR,0
971289,2015-06-05 00:00:00,1,Phone,Ticketing,OP - Will Call,$90,$0,Perelman,Charlie Parker's YARDBIRD,2
971303,2015-03-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$0,Academy of Music,Cold Mountain,2
971303,2015-03-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$0,Academy of Music,La traviata,2
971303,2015-03-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$486,$0,Academy of Music,The Elixir of Love,2
971310,2015-01-08 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,0
971323,2015-04-06 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
971323,2015-02-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1551,$0,Academy of Music,Cold Mountain,2
971323,2015-02-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1551,$0,Academy of Music,La traviata,2
971323,2015-02-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1551,$0,Academy of Music,The Elixir of Love,2
971323,2015-02-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1551,$0,General Admission,$50 Bonus Voucher,2
971323,2015-02-20 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$1551,$0,Perelman Theater,Capriccio,2
971325,2015-02-03 00:00:00,1,Internal Request,Ticketing,Guest Services,$0,$0,Academy of Music,Oscar,6
971325,2015-04-14 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,6
971331,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$0,Academy of Music,Cold Mountain,2
971331,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$0,Academy of Music,La traviata,2
971331,2015-03-16 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$0,Academy of Music,The Elixir of Love,2
971357,2015-09-10 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971357,2015-03-30 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,Cold Mountain,2
971357,2015-03-30 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,La traviata,2
971357,2015-03-30 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,The Elixir of Love,2
971357,2015-02-10 00:00:00,1,Phone,Ticketing,OP - Hold at Box Office,$0,$0,Academy of Music,Oscar,0
971364,2015-11-30 00:00:00,1,Mobile,xxTP App/Web Sales,Email Print at Home,$184,$0,Academy of Music,Cold Mountain,2
971364,2015-11-30 00:00:00,1,Mobile,xxTP App/Web Sales,Email Print at Home,$184,$0,Academy of Music,The Elixir of Love,2
971373,2015-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Academy of Music,Cold Mountain,2
971373,2015-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Academy of Music,La traviata,2
971373,2015-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,Academy of Music,The Elixir of Love,2
971373,2015-04-06 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$272,$0,General Admission,ANDY: A Popera,2
971393,2015-02-28 00:00:00,1,Mail,Ticketing,OP - US Mail,$396,$0,Academy of Music,Cold Mountain,4
971393,2015-02-28 00:00:00,1,Mail,Ticketing,OP - US Mail,$396,$0,Academy of Music,La traviata,4
971393,2015-02-28 00:00:00,1,Mail,Ticketing,OP - US Mail,$396,$0,Academy of Music,The Elixir of Love,4
971395,2015-07-29 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$258,$0,Academy of Music,La traviata,2
971397,2015-08-26 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971397,2015-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$402,$0,Academy of Music,Cold Mountain,2
971397,2015-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$402,$0,Academy of Music,La traviata,2
971397,2015-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$402,$0,Academy of Music,The Elixir of Love,2
971400,2015-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$402,$0,Academy of Music,Cold Mountain,2
971400,2015-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$402,$0,Academy of Music,La traviata,2
971400,2015-03-04 00:00:00,1,Mail,Ticketing,OP - US Mail,$402,$0,Academy of Music,The Elixir of Love,2
971400,2015-01-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$67,$0,Academy of Music,Oscar,2
971400,2015-09-16 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
971413,2015-02-06 00:00:00,1,Email,Ticketing,OP - Will Call,$0,$0,Academy of Music,Oscar,2
971416,2015-02-01 00:00:00,1,Default Channel,xx1 TP KC BO,Box Office Window,$69,$0,Academy of Music,Oscar,1
971424,2015-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$840,$0,Academy of Music,Cold Mountain,2
971424,2015-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$840,$0,Academy of Music,La traviata,2
971424,2015-03-16 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$840,$0,Academy of Music,The Elixir of Love,2
971447,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$381,$0,Academy of Music,Cold Mountain,1
971447,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$381,$0,Academy of Music,La traviata,1
971447,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$381,$0,Academy of Music,The Elixir of Love,1
971450,2015-04-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$402,$0,Academy of Music,Cold Mountain,2
971450,2015-04-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$402,$0,Academy of Music,La traviata,2
971450,2015-04-09 00:00:00,1,Walk Up,Ticketing,OP - US Mail,$402,$0,Academy of Music,The Elixir of Love,2
971459,2015-06-11 00:00:00,1,Internal Request,Ticketing,OP - US Mail,($150),$0,Perelman,Charlie Parker's YARDBIRD,0
971459,2015-08-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$603,$0,Academy of Music,Cold Mountain,3
971459,2015-08-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$603,$0,Academy of Music,La traviata,3
971459,2015-08-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$603,$0,Academy of Music,The Elixir of Love,3
971459,2015-09-24 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,La traviata,3
971467,2015-04-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$420,$0,Academy of Music,Cold Mountain,1
971467,2015-04-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$420,$0,Academy of Music,La traviata,1
971467,2015-04-16 00:00:00,1,Mail,Ticketing,OP - US Mail,$420,$0,Academy of Music,The Elixir of Love,1
971469,2015-02-03 00:00:00,1,Fax,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,1
971469,2015-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$243,$0,Academy of Music,Cold Mountain,1
971469,2015-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$243,$0,Academy of Music,La traviata,1
971469,2015-03-10 00:00:00,1,Mail,Ticketing,OP - US Mail,$243,$0,Academy of Music,The Elixir of Love,1
971478,2015-01-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
971492,2015-01-19 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971494,2015-02-22 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$90,$0,Academy of Music,Cold Mountain,2
971494,2015-02-22 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$90,$0,Academy of Music,La traviata,2
971494,2015-02-22 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$90,$0,Academy of Music,The Elixir of Love,2
971496,2015-01-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
971510,2015-03-25 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
971510,2015-09-28 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,La traviata,2
971513,2015-06-12 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$168,$0,Academy of Music,Cold Mountain,1
971513,2015-06-12 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$168,$0,General Admission,ANDY: A Popera,1
971513,2015-04-15 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,Don Carlo,2
971519,2015-03-03 00:00:00,1,Mobile,xxTP App/Web Sales,Hold at Box Office,$0,$0,General Admission,CIR Master Class,2
971520,2015-11-29 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$16,$0,Academy of Music,Cold Mountain,2
971537,2015-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$514.5,$0,Academy of Music,Cold Mountain,1
971537,2015-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$514.5,$0,Academy of Music,La traviata,1
971537,2015-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$514.5,$0,Academy of Music,The Elixir of Love,1
971537,2015-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$514.5,$0,General Admission,$50 Bonus Voucher,1
971537,2015-04-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$514.5,$0,Perelman Theater,Capriccio,1
971548,2015-02-05 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971548,2015-09-24 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
971551,2015-11-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$169,$0,Academy of Music,Cold Mountain,1
971565,2015-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1425,$0,Academy of Music,Cold Mountain,2
971565,2015-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1425,$0,Academy of Music,La traviata,2
971565,2015-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1425,$0,Academy of Music,The Elixir of Love,2
971565,2015-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1425,$0,General Admission,$50 Bonus Voucher,2
971565,2015-04-09 00:00:00,1,Mail,Ticketing,OP - US Mail,$1425,$0,Perelman Theater,Capriccio,2
971565,2015-02-03 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Oscar,2
971565,2015-02-03 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music Ballroom,Reception Passes,2
971566,2015-08-25 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,La traviata,2
971581,2015-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,Cold Mountain,2
971581,2015-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,La traviata,2
971581,2015-03-03 00:00:00,1,Mail,Ticketing,OP - US Mail,$1290,$0,Academy of Music,The Elixir of Love,2
971586,2015-01-30 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971586,2015-02-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,0
971586,2015-03-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$636,$0,Academy of Music,Cold Mountain,2
971586,2015-03-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$636,$0,Academy of Music,La traviata,2
971586,2015-03-02 00:00:00,1,Phone,Ticketing,OP - US Mail,$636,$0,Academy of Music,The Elixir of Love,2
971586,2015-08-24 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,La traviata,2
971609,2015-09-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$72,$0,Academy of Music,Cold Mountain,2
971610,2015-04-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,Cold Mountain,2
971610,2015-04-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,La traviata,2
971610,2015-04-15 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,The Elixir of Love,2
971610,2015-08-04 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971610,2015-09-01 00:00:00,1,Phone,Ticketing,OP - US Mail,$180,$0,Academy of Music,La traviata,1
971617,2015-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$570,$0,Academy of Music,Cold Mountain,2
971617,2015-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$570,$0,Academy of Music,La traviata,2
971617,2015-03-12 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$570,$0,Academy of Music,The Elixir of Love,2
971622,2015-04-26 00:00:00,1,Phone,Ticketing,Guest Services,$0,$0,Academy of Music,Don Carlo,2
971624,2015-01-06 00:00:00,1,Default Channel,xxTP App/Web Sales,U.S. Mail,$298,$0,Academy of Music,Oscar,2
971627,2015-04-27 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Don Carlo,2
971630,2015-01-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971630,2015-06-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,Charlie Parker's YARDBIRD,0
971630,2015-06-11 00:00:00,1,Phone,Ticketing,VIP,$0,$0,Perelman,Charlie Parker's YARDBIRD,2
971630,2015-06-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Perelman,Charlie Parker's YARDBIRD,0
971630,2015-10-09 00:00:00,1,Phone,Ticketing,Guest Services,$99,$0,Academy of Music,La traviata,1
971630,2015-10-09 00:00:00,1,Phone,Ticketing,Guest Services,$99,$0,General Admission,$50 Bonus Voucher,0
971640,2015-04-20 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
971640,2015-09-11 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971640,2015-07-29 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$570,$0,Academy of Music,Cold Mountain,2
971640,2015-07-29 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$570,$0,Academy of Music,La traviata,2
971640,2015-07-29 00:00:00,1,Telemarketing,Ticketing,OP - US Mail,$570,$0,Academy of Music,The Elixir of Love,2
971657,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$309,$0,Academy of Music,Cold Mountain,1
971657,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$309,$0,Academy of Music,La traviata,1
971657,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$309,$0,Academy of Music,The Elixir of Love,1
971657,2015-10-01 00:00:00,1,Phone,Ticketing,OP - Will Call,$116,$0,Academy of Music,La traviata,1
971684,2015-04-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$95,$0,Perelman,Charlie Parker's YARDBIRD,1
971691,2015-01-27 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,1
971715,2015-05-07 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music,Cold Mountain,2
971715,2015-05-07 00:00:00,1,Internal Request,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971715,2015-08-18 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971731,2015-08-31 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$198,$0,Academy of Music,La traviata,2
971733,2015-09-18 00:00:00,1,At the Performance,Ticketing,OP - Hold at Box Office,$0,$0,General Admission,ANDY: A Popera,1
971733,2015-03-05 00:00:00,1,Email,Ticketing,Email Print at Home,$0,$0,General Admission,CIR Master Class,2
971733,2015-09-17 00:00:00,1,Email,Ticketing,OP - Hold at Box Office,$0,$0,General Admission,ANDY: A Popera,0
971733,2015-02-03 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
971733,2015-04-21 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,3
971733,2015-09-30 00:00:00,1,Internal Request,Ticketing,VIP,$0,$0,Academy of Music,Dress Rehearsals,2
971733,2015-01-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,General Admission,A Taste of Opera: Oscar,2
971733,2015-01-12 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,General Admission,In Conversation: David Daniels,2
971733,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$2825,$0,Academy of Music,Cold Mountain,4
971733,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$2825,$0,Academy of Music,La traviata,4
971733,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$2825,$0,Academy of Music,The Elixir of Love,4
971733,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$2825,$0,General Admission,$50 Bonus Voucher,2
971733,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$2825,$0,General Admission,ANDY: A Popera,2
971733,2015-03-27 00:00:00,1,Phone,Ticketing,OP - US Mail,$2825,$0,Perelman Theater,Capriccio,2
971733,2015-04-07 00:00:00,1,Phone,Ticketing,OP - US Mail,$95,$0,Perelman,Charlie Parker's YARDBIRD,1
971733,2015-05-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$30,$0,G/A 6000,Spiritual Sketches,2
971733,2015-10-12 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,2
971738,2015-05-27 00:00:00,1,Default Channel,xxTP Phone Sales,U.S. Mail,$30,$0,G/A 6000,Spiritual Sketches,2
971738,2015-01-26 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Oscar,2
971738,2015-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,Cold Mountain,2
971738,2015-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,La traviata,2
971738,2015-04-08 00:00:00,1,Phone,Ticketing,OP - US Mail,$762,$0,Academy of Music,The Elixir of Love,2
971738,2015-04-13 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Don Carlo,2
971745,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,Cold Mountain,2
971745,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,La traviata,2
971745,2015-03-02 00:00:00,1,Mail,Ticketing,OP - US Mail,$840,$0,Academy of Music,The Elixir of Love,2
971745,2015-02-09 00:00:00,1,Phone,Ticketing,OP - Hold at Box Office,$0,$0,Academy of Music,Oscar,0
971745,2015-04-29 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,0
971748,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$0,Academy of Music,Cold Mountain,2
971748,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$0,Academy of Music,La traviata,2
971748,2015-03-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$858,$0,Academy of Music,The Elixir of Love,2
971748,2015-03-31 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,0
971748,2015-11-10 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Cold Mountain,0
971775,2015-01-15 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,General Admission,A Taste of Opera: Oscar,4
971775,2015-09-02 00:00:00,1,Web,Ticketing Web Stbs,Email Print at Home,$0,$0,Independence Mall,Opera on the Mall: La traviata,4
971784,2015-04-08 00:00:00,1,Fax,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
971784,2015-10-02 00:00:00,1,Phone,Ticketing,OP - Will Call,$58,$0,Academy of Music,La traviata,3
971784,2015-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$216,$0,Academy of Music,Cold Mountain,2
971784,2015-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$216,$0,Academy of Music,La traviata,2
971784,2015-03-18 00:00:00,1,Web,Ticketing Web Subs,OP - US Mail,$216,$0,Academy of Music,The Elixir of Love,2
971795,2015-08-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,La traviata,2
971796,2015-02-10 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Oscar,2
971796,2015-09-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$560,$0,Academy of Music,La traviata,2
971796,2015-09-17 00:00:00,1,Phone,Ticketing,OP - US Mail,$560,$0,Academy of Music,The Elixir of Love,2
971811,2015-01-22 00:00:00,1,Email,Ticketing,OP - Will Call,$0,$0,Academy of Music Ballroom,Reception Passes,2
971811,2015-03-13 00:00:00,1,Phone,Ticketing,OP - US Mail,$0,$0,Academy of Music,Don Carlo,2
971814,2015-02-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$0,Academy of Music,Cold Mountain,2
971814,2015-02-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$0,Academy of Music,La traviata,2
971814,2015-02-23 00:00:00,1,Mail,Ticketing,OP - US Mail,$636,$0,Academy of Music,The Elixir of Love,2
971826,2015-05-05 00:00:00,1,Email,Ticketing,Email Print at Home,$30,$0,G/A 6000,Spiritual Sketches,2
971826,2015-04-24 00:00:00,1,Phone,Ticketing,OP - US Mail,$50,$0,General Admission,Backstage Pass,1
971826,2015-05-28 00:00:00,2,Phone,Ticketing,OP - Will Call,$170,$0,Perelman,Charlie Parker's YARDBIRD,2
971826,2015-09-16 00:00:00,1,Phone,Ticketing,VIP,$21,$0,General Admission,ANDY: A Popera,1
971858,2015-03-03 00:00:00,1,Default Channel,xxTP App/Web Sales,Email Print at Home,$0,$0,General Admission,CIR Master Class,3
971858,2015-01-16 00:00:00,1,Email,Ticketing,OP - US Mail,$0,$0,Academy of Music Ballroom,Reception Passes,2
971858,2015-09-08 00:00:00,1,Phone,Ticketing,Guest Services,$63,$0,General Admission,ANDY: A Popera,3
971860,2015-02-15 00:00:00,1,At the Performance,Ticketing,OP - US Mail,$67,$0,Academy of Music,Oscar,1
971860,2015-02-11 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,Oscar,2
971860,2015-04-22 00:00:00,1,Phone,Ticketing,Email Print at Home,$0,$0,Academy of Music,Don Carlo,2
971860,2015-09-30 00:00:00,1,Phone,Ticketing,OP - Will Call,$0,$0,Academy of Music,La traviata,2
971862,2015-04-22 00:00:00,1,Default Channel,xxTP Phone Sales,Email Print at Home,$158,$0,Academy of Music,Don Carlo,2
971870,2015-03-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$576,$0,Academy of Music,Cold Mountain,2
971870,2015-03-24 00:00:00,1,Mail,Ticketing,OP - US Mail,$576,$0,Academy of Music,La traviata,2
