owner_no,First Order Date,First Contribution Date,postal_code,state_desc,geo_area_desc,OP Prelim Capacity,LTV Tkt Value,Lifetime Giving
2232524,2015-01-30 00:00:00,,197071515,Delaware,2-Greater Philadelphia(70 mi.),4,364.00,
490063,2015-01-30 00:00:00,,21502,Maryland,6-NEC (210 mi. from Philly),2,139.00,
7132,2015-01-31 00:00:00,2020-03-25 00:00:00,080485279,New Jersey,1-Philadelphia City (20 mi.),4,3848.00,$184
2290448,2015-01-31 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),3,1000.00,
1701031,2015-01-31 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),3,178.00,
2290388,2015-01-31 00:00:00,,10024,New York,3-New York City (20 mi.),5,178.00,
2116963,2015-01-31 00:00:00,,110011964,New York,3-New York City (20 mi.),U,20.00,
2290589,2015-01-31 00:00:00,,11103,New York,3-New York City (20 mi.),U,58.00,
789822,2015-01-31 00:00:00,,190013135,Pennsylvania,1-Philadelphia City (20 mi.),4,98.00,
583917,2015-01-31 00:00:00,,190202309,Pennsylvania,1-Philadelphia City (20 mi.),U,139.00,
2290537,2015-01-31 00:00:00,,19038,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2290528,2015-01-31 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),3,578.00,
2071037,2015-01-31 00:00:00,,19151,Pennsylvania,1-Philadelphia City (20 mi.),3,219.00,
769431,2015-01-31 00:00:00,,194603065,Pennsylvania,2-Greater Philadelphia(70 mi.),3,210.00,
2290608,2015-01-31 00:00:00,,20816,Maryland,4-DC (20 mi.),5,357.00,
2290488,2015-01-31 00:00:00,,210437190,Maryland,5-NEC (140 mi. from Philly),3,78.00,
2290538,2015-01-31 00:00:00,,78232,Texas,7-USA Balance,2,20.00,
2290843,2015-02-01 00:00:00,,07013,New Jersey,3-New York City (20 mi.),3,138.00,
2290665,2015-02-01 00:00:00,,08070,New Jersey,2-Greater Philadelphia(70 mi.),4,238.00,
2290717,2015-02-01 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),3,358.00,
2239708,2015-02-01 00:00:00,,08560,New Jersey,2-Greater Philadelphia(70 mi.),4,212.00,
2393345,2015-02-01 00:00:00,,08879,New Jersey,2-Greater Philadelphia(70 mi.),4,533.00,
2290777,2015-02-01 00:00:00,,10034,New York,3-New York City (20 mi.),3,89.00,
2289446,2015-02-01 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,206.00,
1810583,2015-02-01 00:00:00,,191445386,Pennsylvania,1-Philadelphia City (20 mi.),1,358.00,
2290634,2015-02-01 00:00:00,,193483648,Pennsylvania,2-Greater Philadelphia(70 mi.),U,29.00,
2108655,2015-02-01 00:00:00,,19803,Delaware,2-Greater Philadelphia(70 mi.),3,163.00,
2290969,2015-02-02 00:00:00,,07719,New Jersey,2-Greater Philadelphia(70 mi.),3,142.00,
260991,2015-02-02 00:00:00,2015-02-02 00:00:00,08033,New Jersey,1-Philadelphia City (20 mi.),U,3216.00,$200
2291187,2015-02-02 00:00:00,,08648,New Jersey,2-Greater Philadelphia(70 mi.),3,278.00,
2291122,2015-02-02 00:00:00,,08690,New Jersey,2-Greater Philadelphia(70 mi.),4,254.00,
2290910,2015-02-02 00:00:00,,10019,New York,3-New York City (20 mi.),4,119.00,
2272497,2015-02-02 00:00:00,,152172060,Pennsylvania,7-USA Balance,U,38.00,
2098956,2015-02-02 00:00:00,,18104,Pennsylvania,2-Greater Philadelphia(70 mi.),5,822.00,
2290934,2015-02-02 00:00:00,,18512,Pennsylvania,5-NEC (140 mi. from Philly),2,244.00,
659935,2015-02-02 00:00:00,,18915,Pennsylvania,2-Greater Philadelphia(70 mi.),2,845.00,
231331,2015-02-02 00:00:00,,19026,Pennsylvania,1-Philadelphia City (20 mi.),U,1075.00,
2110556,2015-02-02 00:00:00,2018-09-14 00:00:00,190874046,Pennsylvania,1-Philadelphia City (20 mi.),2,1492.00,$1000
1791480,2015-02-02 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,134.50,
2291176,2015-02-02 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),1,22.00,
412625,2015-02-02 00:00:00,,191063923,Pennsylvania,1-Philadelphia City (20 mi.),4,458.00,
2291126,2015-02-02 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),3,278.00,
2291116,2015-02-02 00:00:00,,19119,Pennsylvania,1-Philadelphia City (20 mi.),U,38.00,
2290998,2015-02-02 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),U,178.00,
2290894,2015-02-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),,78.00,
2265941,2015-02-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
2290915,2015-02-02 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,94.00,
2064487,2015-02-02 00:00:00,,193410134,Pennsylvania,2-Greater Philadelphia(70 mi.),4,44.00,
2373931,2015-02-02 00:00:00,,19464,Pennsylvania,2-Greater Philadelphia(70 mi.),U,1201.00,
2290920,2015-02-02 00:00:00,,21804,Maryland,5-NEC (140 mi. from Philly),1,290.00,
1214078,2015-02-02 00:00:00,,87502,New Mexico,7-USA Balance,U,76.50,
2290982,2015-02-02 00:00:00,,94102,California,7-USA Balance,U,61.50,
2290854,2015-02-02 00:00:00,,956176241,California,7-USA Balance,U,238.00,
2291414,2015-02-03 00:00:00,,070101808,New Jersey,3-New York City (20 mi.),3,408.00,
97911,2015-02-03 00:00:00,,070162157,New Jersey,2-Greater Philadelphia(70 mi.),,0.00,
1603985,2015-02-03 00:00:00,,08062,New Jersey,1-Philadelphia City (20 mi.),4,94.00,
2291459,2015-02-03 00:00:00,,08822,New Jersey,2-Greater Philadelphia(70 mi.),3,60.00,
2291498,2015-02-03 00:00:00,,11211,New York,3-New York City (20 mi.),1,98.00,
2291317,2015-02-03 00:00:00,,11801,New York,5-NEC (140 mi. from Philly),U,149.00,
1876215,2015-02-03 00:00:00,2018-05-08 00:00:00,176012677,Pennsylvania,2-Greater Philadelphia(70 mi.),4,2684.00,$100
2282960,2015-02-03 00:00:00,,18929,Pennsylvania,2-Greater Philadelphia(70 mi.),3,20.00,
1321333,2015-02-03 00:00:00,,18938,Pennsylvania,2-Greater Philadelphia(70 mi.),4,134.00,
634825,2015-02-03 00:00:00,,190041827,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
2291256,2015-02-03 00:00:00,,190404505,Pennsylvania,1-Philadelphia City (20 mi.),2,218.00,
1619408,2015-02-03 00:00:00,,19050,Pennsylvania,1-Philadelphia City (20 mi.),3,61.50,
2027327,2015-02-03 00:00:00,,19053,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00,
78826,2015-02-03 00:00:00,,190632240,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
2291279,2015-02-03 00:00:00,,19106,Pennsylvania,1-Philadelphia City (20 mi.),U,74.00,
1154905,2015-02-03 00:00:00,,191113077,Pennsylvania,1-Philadelphia City (20 mi.),3,69.00,
2126285,2015-02-03 00:00:00,,19121,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2291391,2015-02-03 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),1,60.00,
2291218,2015-02-03 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),U,210.00,
2327364,2015-02-03 00:00:00,2020-01-23 00:00:00,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,4985.50,$2256
2291367,2015-02-03 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,138.00,
134029,2015-02-03 00:00:00,,191443703,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2291406,2015-02-03 00:00:00,,19145,Pennsylvania,1-Philadelphia City (20 mi.),U,39.00,
2325706,2015-02-03 00:00:00,2015-05-28 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,$625
2291355,2015-02-03 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,93.00,
926392,2015-02-03 00:00:00,,19355,Pennsylvania,2-Greater Philadelphia(70 mi.),4,316.00,
2237848,2015-02-03 00:00:00,,19454,Pennsylvania,1-Philadelphia City (20 mi.),4,150.00,
2291838,2015-02-04 00:00:00,,07945,New Jersey,2-Greater Philadelphia(70 mi.),4,238.00,
582575,2015-02-04 00:00:00,,080099608,New Jersey,1-Philadelphia City (20 mi.),4,49.00,
2229290,2015-02-04 00:00:00,,08055,New Jersey,1-Philadelphia City (20 mi.),5,2195.00,
2291554,2015-02-04 00:00:00,,080772156,New Jersey,1-Philadelphia City (20 mi.),4,177.00,
2291722,2015-02-04 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),U,44.00,
2291805,2015-02-04 00:00:00,,08542,New Jersey,2-Greater Philadelphia(70 mi.),4,532.00,
2291684,2015-02-04 00:00:00,,10016,New York,3-New York City (20 mi.),2,0.00,
2291584,2015-02-04 00:00:00,,105231578,New York,5-NEC (140 mi. from Philly),U,38.00,
2291641,2015-02-04 00:00:00,,11003,New York,3-New York City (20 mi.),2,20.00,
2291689,2015-02-04 00:00:00,,135021110,New York,7-USA Balance,,10.00,
2202537,2015-02-04 00:00:00,,152064511,Pennsylvania,7-USA Balance,U,123.00,
2291615,2015-02-04 00:00:00,,17102,Pennsylvania,5-NEC (140 mi. from Philly),2,0.00,
2197752,2015-02-04 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),3,78.00,
2069292,2015-02-04 00:00:00,,18938,Pennsylvania,2-Greater Philadelphia(70 mi.),3,226.00,
1169966,2015-02-04 00:00:00,,18938,Pennsylvania,2-Greater Philadelphia(70 mi.),4,136.00,
2047344,2015-02-04 00:00:00,,19012,Pennsylvania,1-Philadelphia City (20 mi.),U,274.00,
2291853,2015-02-04 00:00:00,,19015,Pennsylvania,1-Philadelphia City (20 mi.),2,904.00,
2291580,2015-02-04 00:00:00,,19072,Pennsylvania,1-Philadelphia City (20 mi.),3,336.00,
1422349,2015-02-04 00:00:00,,190875846,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00,
2174510,2015-02-04 00:00:00,,191046024,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
283945,2015-02-04 00:00:00,,191046101,Pennsylvania,1-Philadelphia City (20 mi.),U,76.00,
1127026,2015-02-04 00:00:00,2018-11-14 00:00:00,19106,Pennsylvania,1-Philadelphia City (20 mi.),5,1079.00,$300
819428,2015-02-04 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
24436,2015-02-04 00:00:00,2002-08-09 00:00:00,191191104,Pennsylvania,1-Philadelphia City (20 mi.),4,86.00,$35
435462,2015-02-04 00:00:00,,191193518,Pennsylvania,1-Philadelphia City (20 mi.),4,298.00,
2291878,2015-02-04 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00,
349988,2015-02-04 00:00:00,,191304208,Pennsylvania,1-Philadelphia City (20 mi.),3,138.00,
2291712,2015-02-04 00:00:00,,191431522,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
1882587,2015-02-04 00:00:00,2015-08-11 00:00:00,191433515,Pennsylvania,1-Philadelphia City (20 mi.),4,1027.00,$0
2159834,2015-02-04 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),2,19.00,
2414475,2015-02-04 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,198.00,
2291790,2015-02-04 00:00:00,,214034292,Maryland,5-NEC (140 mi. from Philly),U,119.00,
2291602,2015-02-04 00:00:00,,30360,Georgia,7-USA Balance,4,258.00,
2130305,2015-02-04 00:00:00,,73012,Oklahoma,7-USA Balance,2,0.00,
685551,2015-02-05 00:00:00,,010601196,Massachusetts,7-USA Balance,4,178.00,
1490979,2015-02-05 00:00:00,,07102,New Jersey,3-New York City (20 mi.),3,150.00,
2169040,2015-02-05 00:00:00,,08008,New Jersey,2-Greater Philadelphia(70 mi.),4,1348.00,
2161487,2015-02-05 00:00:00,,08054,New Jersey,1-Philadelphia City (20 mi.),2,280.00,
2291979,2015-02-05 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),3,0.00,
2292171,2015-02-05 00:00:00,,08205,New Jersey,2-Greater Philadelphia(70 mi.),3,39.00,
2292317,2015-02-05 00:00:00,2017-05-05 00:00:00,10022,New York,3-New York City (20 mi.),4,4243.00,$1218
29952,2015-02-05 00:00:00,,190041313,Pennsylvania,1-Philadelphia City (20 mi.),5,626.00,
2291982,2015-02-05 00:00:00,,19083,Pennsylvania,1-Philadelphia City (20 mi.),2,560.00,
2285740,2015-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,467.00,
2291973,2015-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2292157,2015-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
2133774,2015-02-05 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2292054,2015-02-05 00:00:00,,191024604,Pennsylvania,1-Philadelphia City (20 mi.),U,100.00,
2373627,2015-02-05 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),3,821.50,
2292341,2015-02-05 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),1,874.00,
2138126,2015-02-05 00:00:00,,19134,Pennsylvania,1-Philadelphia City (20 mi.),U,29.00,
182959,2015-02-05 00:00:00,,191393624,Pennsylvania,1-Philadelphia City (20 mi.),3,820.00,
1385861,2015-02-05 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,
1417184,2015-02-05 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
2292080,2015-02-05 00:00:00,,19335,Pennsylvania,2-Greater Philadelphia(70 mi.),4,0.00,
1580611,2015-02-05 00:00:00,,19465,Pennsylvania,2-Greater Philadelphia(70 mi.),3,54.00,
2292010,2015-02-05 00:00:00,,20024,D.C.,4-DC (20 mi.),2,58.00,
2291729,2015-02-05 00:00:00,,55430,Minnesota,7-USA Balance,3,0.00,
2292172,2015-02-05 00:00:00,,68164,Nebraska,7-USA Balance,U,89.00,
2292261,2015-02-05 00:00:00,,94123,California,7-USA Balance,U,278.00,
1377671,2015-02-06 00:00:00,,08033,New Jersey,1-Philadelphia City (20 mi.),4,181.50,
463902,2015-02-06 00:00:00,,080559257,New Jersey,1-Philadelphia City (20 mi.),4,258.00,
472061,2015-02-06 00:00:00,,080754421,New Jersey,1-Philadelphia City (20 mi.),3,43.00,
1520907,2015-02-06 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),3,74.00,
1595696,2015-02-06 00:00:00,,08530,New Jersey,2-Greater Philadelphia(70 mi.),U,316.00,
1538619,2015-02-06 00:00:00,,08628,New Jersey,2-Greater Philadelphia(70 mi.),3,134.00,
2292923,2015-02-06 00:00:00,,10024,New York,3-New York City (20 mi.),U,58.00,
2293114,2015-02-06 00:00:00,,11218,New York,3-New York City (20 mi.),3,338.00,
1661188,2015-02-06 00:00:00,,112183009,New York,3-New York City (20 mi.),,0.00,
2293013,2015-02-06 00:00:00,,189389284,Pennsylvania,2-Greater Philadelphia(70 mi.),3,78.00,
2195007,2015-02-06 00:00:00,,19001,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2388301,2015-02-06 00:00:00,,19010,Pennsylvania,1-Philadelphia City (20 mi.),4,1508.00,
1555952,2015-02-06 00:00:00,,19035,Pennsylvania,1-Philadelphia City (20 mi.),5,149.00,
2292539,2015-02-06 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,
2129864,2015-02-06 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,1162.00,
2152049,2015-02-06 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,20.00,
2292358,2015-02-06 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,39.00,
2292773,2015-02-06 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,30.00,
2293076,2015-02-06 00:00:00,,19107,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
2292376,2015-02-06 00:00:00,,19122,Pennsylvania,1-Philadelphia City (20 mi.),U,58.00,
1719008,2015-02-06 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
905592,2015-02-06 00:00:00,,191283237,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
2234660,2015-02-06 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,57.00,
977514,2015-02-06 00:00:00,,191451540,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
2292431,2015-02-06 00:00:00,,19146,Pennsylvania,1-Philadelphia City (20 mi.),U,178.00,
588208,2015-02-06 00:00:00,,191461853,Pennsylvania,1-Philadelphia City (20 mi.),4,603.00,
2384861,2015-02-06 00:00:00,2019-09-11 00:00:00,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,162.00,$10
2292949,2015-02-06 00:00:00,,19148,Pennsylvania,1-Philadelphia City (20 mi.),3,93.00,
2072471,2015-02-06 00:00:00,,19341,Pennsylvania,2-Greater Philadelphia(70 mi.),4,236.00,
39089,2015-02-06 00:00:00,,194063668,Pennsylvania,1-Philadelphia City (20 mi.),,883.00,
2225513,2015-02-06 00:00:00,,19428,Pennsylvania,1-Philadelphia City (20 mi.),1,128.00,
2276560,2015-02-06 00:00:00,,19460,Pennsylvania,2-Greater Philadelphia(70 mi.),2,2452.00,
16979,2015-02-06 00:00:00,,194602670,Pennsylvania,2-Greater Philadelphia(70 mi.),4,237.00,
2061762,2015-02-06 00:00:00,,19977,Delaware,2-Greater Philadelphia(70 mi.),3,149.00,
2292381,2015-02-06 00:00:00,,908141321,California,7-USA Balance,U,74.00,
1935991,2015-02-06 00:00:00,,945983703,California,7-USA Balance,5,0.00,
2293192,2015-02-07 00:00:00,,07860,New Jersey,5-NEC (140 mi. from Philly),,238.00,
2293268,2015-02-07 00:00:00,,08096,New Jersey,1-Philadelphia City (20 mi.),3,281.00,
2347235,2015-02-07 00:00:00,,11238,New York,3-New York City (20 mi.),2,624.00,
1611926,2015-02-07 00:00:00,,18914,Pennsylvania,2-Greater Philadelphia(70 mi.),,390.00,
1659930,2015-02-07 00:00:00,,19067,Pennsylvania,2-Greater Philadelphia(70 mi.),U,376.00,
2293214,2015-02-07 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,78.00,
2293309,2015-02-07 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,58.00,
988836,2015-02-07 00:00:00,,191034426,Pennsylvania,1-Philadelphia City (20 mi.),3,89.00,
2187363,2015-02-07 00:00:00,,191045521,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00,
2293502,2015-02-07 00:00:00,,191254108,Pennsylvania,1-Philadelphia City (20 mi.),3,81.00,
2293190,2015-02-07 00:00:00,,19139,Pennsylvania,1-Philadelphia City (20 mi.),U,117.00,
2293342,2015-02-07 00:00:00,,191451508,Pennsylvania,1-Philadelphia City (20 mi.),U,338.00,
2293729,2015-02-08 00:00:00,,08002,New Jersey,1-Philadelphia City (20 mi.),2,256.00,
93087,2015-02-08 00:00:00,,080485274,New Jersey,1-Philadelphia City (20 mi.),4,58.00,
1003065,2015-02-08 00:00:00,,080572872,New Jersey,1-Philadelphia City (20 mi.),4,78.00,
289354,2015-02-08 00:00:00,,189382209,Pennsylvania,2-Greater Philadelphia(70 mi.),3,29.00,
2293691,2015-02-08 00:00:00,,18976,Pennsylvania,2-Greater Philadelphia(70 mi.),1,238.00,
2124422,2015-02-08 00:00:00,2018-12-28 00:00:00,19104,Pennsylvania,1-Philadelphia City (20 mi.),2,853.00,$370
2293541,2015-02-08 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,178.00,
2293780,2015-02-08 00:00:00,,19104,Pennsylvania,1-Philadelphia City (20 mi.),U,138.00,
2293609,2015-02-08 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),U,29.00,
2154772,2015-02-08 00:00:00,,191302608,Pennsylvania,1-Philadelphia City (20 mi.),3,198.00,
2293801,2015-02-08 00:00:00,,20024,D.C.,4-DC (20 mi.),4,149.00,
2293773,2015-02-08 00:00:00,,57252,South Dakota,7-USA Balance,3,78.00,
2294152,2015-02-09 00:00:00,,08108,New Jersey,1-Philadelphia City (20 mi.),2,138.00,
2294017,2015-02-09 00:00:00,,08318,New Jersey,2-Greater Philadelphia(70 mi.),3,238.00,
2017733,2015-02-09 00:00:00,,100105334,New York,3-New York City (20 mi.),U,138.00,
356583,2015-02-09 00:00:00,,100256523,New York,3-New York City (20 mi.),4,788.00,
703454,2015-02-09 00:00:00,,101283993,New York,3-New York City (20 mi.),1,119.00,
2027411,2015-02-09 00:00:00,,17019,Pennsylvania,5-NEC (140 mi. from Philly),3,0.00,
2279736,2015-02-09 00:00:00,,19031,Pennsylvania,1-Philadelphia City (20 mi.),U,61.50,
2293965,2015-02-09 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),3,0.00,
2293943,2015-02-09 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2294034,2015-02-09 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2229634,2015-02-09 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
1787514,2015-02-09 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),4,0.00,
1602665,2015-02-09 00:00:00,,19103,Pennsylvania,1-Philadelphia City (20 mi.),5,298.00,
251183,2015-02-09 00:00:00,,191184606,Pennsylvania,1-Philadelphia City (20 mi.),3,238.00,
482346,2015-02-09 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,58.00,
2120537,2015-02-09 00:00:00,,19125,Pennsylvania,1-Philadelphia City (20 mi.),2,0.00,
2135561,2015-02-09 00:00:00,,19128,Pennsylvania,1-Philadelphia City (20 mi.),2,116.00,
2293942,2015-02-09 00:00:00,,19129,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
473786,2015-02-09 00:00:00,2018-08-31 00:00:00,191295413,Pennsylvania,1-Philadelphia City (20 mi.),3,262.50,$10
2293935,2015-02-09 00:00:00,,19130,Pennsylvania,1-Philadelphia City (20 mi.),4,134.00,
2293931,2015-02-09 00:00:00,,19131,Pennsylvania,1-Philadelphia City (20 mi.),3,479.00,
1758841,2015-02-09 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),3,78.00,
2293893,2015-02-09 00:00:00,,19143,Pennsylvania,1-Philadelphia City (20 mi.),U,298.00,
2293989,2015-02-09 00:00:00,,19144,Pennsylvania,1-Philadelphia City (20 mi.),2,238.00,
2202283,2015-02-09 00:00:00,,191461140,Pennsylvania,1-Philadelphia City (20 mi.),U,78.00,
2293978,2015-02-09 00:00:00,,19147,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
814974,2015-02-09 00:00:00,,191474021,Pennsylvania,1-Philadelphia City (20 mi.),U,0.00,
2170080,2015-02-09 00:00:00,,194382370,Pennsylvania,2-Greater Philadelphia(70 mi.),U,43.00,
1726260,2015-02-09 00:00:00,,194622607,Pennsylvania,1-Philadelphia City (20 mi.),3,138.00,
2294100,2015-02-09 00:00:00,,21048,Maryland,5-NEC (140 mi. from Philly),3,78.00,
2293932,2015-02-09 00:00:00,,90049,California,7-USA Balance,5,118.00,
2294378,2015-02-10 00:00:00,,02111,Massachusetts,7-USA Balance,,0.00,
2294543,2015-02-10 00:00:00,,07009,New Jersey,3-New York City (20 mi.),3,20.00,
2294417,2015-02-10 00:00:00,2015-02-10 00:00:00,080087009,New Jersey,2-Greater Philadelphia(70 mi.),6,1662.00,$1100
2294216,2015-02-10 00:00:00,,08028,New Jersey,1-Philadelphia City (20 mi.),3,338.00,
136862,2015-02-10 00:00:00,,080558143,New Jersey,1-Philadelphia City (20 mi.),,0.00,
352306,2015-02-10 00:00:00,,080711541,New Jersey,1-Philadelphia City (20 mi.),2,0.00,
2294234,2015-02-10 00:00:00,,08080,New Jersey,1-Philadelphia City (20 mi.),3,0.00,
57039,2015-02-10 00:00:00,,08540,New Jersey,2-Greater Philadelphia(70 mi.),4,109.00,
2294194,2015-02-10 00:00:00,,08641,New Jersey,2-Greater Philadelphia(70 mi.),2,107.00,
2294343,2015-02-10 00:00:00,,11211,New York,3-New York City (20 mi.),1,237.00,
2294539,2015-02-10 00:00:00,,18062,Pennsylvania,2-Greater Philadelphia(70 mi.),2,20.00,
185559,2015-02-10 00:00:00,,190273057,Pennsylvania,1-Philadelphia City (20 mi.),4,120.00,
2294238,2015-02-10 00:00:00,,19036,Pennsylvania,1-Philadelphia City (20 mi.),3,237.00,
1763412,2015-02-10 00:00:00,,19087,Pennsylvania,1-Philadelphia City (20 mi.),4,237.00,
699252,2015-02-10 00:00:00,,190961028,Pennsylvania,1-Philadelphia City (20 mi.),5,605.00,
2294264,2015-02-10 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2294305,2015-02-10 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2294310,2015-02-10 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
2294332,2015-02-10 00:00:00,,19102,Pennsylvania,1-Philadelphia City (20 mi.),,0.00,
